Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
5;0003;1,000;ST;00000000-107-9;07;01;01.11.2023;31.12.9999;GTFRYRZ ITVNXMY
6;0001;1,000;ST;00000000-108-0;07;01;01.11.2023;31.12.9999;GTFRYRZ ITVNXMY
7;0015;1,000;ST;00000000-108-1;03;03;01.11.2023;31.12.9999;QKAALIK YBKYGCR
8;0001;0,078;M;00000000-078-7;05;05;01.01.1985;31.12.9999;NUBJTRK GYISKEF
6;0015;1,000;ST;00000000-108-2;05;03;01.11.2023;31.12.9999;BHZEHIX YGNBKQW
6;0016;1,000;ST;00000000-108-3;05;03;01.11.2023;31.12.9999;HXNEKTV VIKTIVH
6;0017;1,000;ST;00000000-108-4;05;03;01.11.2023;31.12.9999;HXNEKTV VIKTIVH
5;0022;1,000;ST;00000000-109-6;07;01;01.11.2023;31.12.9999;LDUUSGW ZVYKDXI
6;0001;1,000;ST;00000000-109-7;07;01;01.11.2023;31.12.9999;HHQYIUF MQKPBSS
7;0015;1,000;ST;00000000-109-8;03;03;01.11.2023;31.12.9999;QJKLOKY VOIWTKC
6;0015;1,000;ST;00000000-108-8;05;03;01.11.2023;31.12.9999;BFOHSCR VLTRHRO
4;0023;1,000;ST;00000000-109-9;06;01;01.11.2023;31.12.9999;CYSBGVA QMCSYUY
5;0001;1,000;ST;00000000-110-0;03;03;01.09.1985;31.12.9999;CYSBGVA QMCSYUY
6;0001;0,025;M;00000000-110-1;05;05;01.01.1985;31.12.9999;POCMAIG SFRGEYX
5;0015;1,000;ST;00000000-027-2;05;03;01.09.1985;31.12.9999;CICZVYK AJMPRWB
5;0016;1,000;ST;00000000-009-1;03;03;01.09.1985;31.12.9999;QFFOIFI EBLSPCQ
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TUXGSRN STBYDXU
4;0024;1,000;ST;00000000-110-2;06;01;01.11.2023;31.12.9999;NJFQODJ MNYONJL
5;0001;1,000;ST;00000000-110-3;03;03;01.09.1985;31.12.9999;NJFQODJ MNYONJL
6;0001;0,080;M;00000000-110-4;05;05;01.10.1985;31.12.9999;KRXQMAY PVYXSTD
5;0015;1,000;ST;00000000-110-5;05;03;01.09.1985;31.12.9999;TIBOJDK SSNVXRZ
5;0016;1,000;ST;00000000-110-6;05;03;01.09.1985;31.12.9999;WHSQPAI EDFFGTP
4;0025;1,000;ST;00000000-110-7;06;01;01.11.2023;31.12.9999;KTMSLPX EAEOROV
5;0001;1,000;ST;00000000-110-8;03;03;01.09.1985;31.12.9999;KTMSLPX EAEOROV
6;0001;0,076;M;00000000-110-9;05;05;01.10.1985;31.12.9999;RRVQMJP FFYYIDP
5;0015;1,000;ST;00000000-021-9;05;03;01.09.1985;31.12.9999;WYNDWOV SFSFKDF
5;0016;1,000;ST;00000000-009-1;03;03;01.09.1985;31.12.9999;QFFOIFI EBLSPCQ
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TUXGSRN STBYDXU
4;0061;2,000;ST;00000000-111-0;03;03;01.11.2023;31.12.9999;FWICKUH YADLCCS
4;0062;4,000;ST;00000000-111-1;06;01;01.11.2023;31.12.9999;HOBXMMM LKOUJAE
5;0001;4,000;ST;00000000-111-2;03;03;01.09.1985;31.12.9999;HOBXMMM LKOUJAE
6;0001;0,064;M;00000000-111-3;05;05;01.10.1985;31.12.9999;NOUCLIY EVMHTNS
5;0015;4,000;ST;00000000-111-4;05;03;01.01.2009;31.12.9999;QSEJGXY RXAWQCT
4;0033;1,000;ST;00000000-111-5;03;03;01.11.2023;31.12.9999;LUHATCL MIJRUTC
5;0001;1,000;ST;00000000-111-6;03;03;01.10.1985;31.12.9999;LUHATCL MIJRUTC
5;0015;4,000;ST;00000000-111-7;05;03;01.10.1985;31.12.9999;TPQSZUV SJLCDGW
5;0016;3,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;CICZVYK AJMPRWB
4;0063;1,000;ST;00000000-111-8;05;03;01.11.2023;31.12.9999;RTGVGFS AEHZKHD
4;0035;1,000;ST;00000000-111-9;03;03;01.11.2023;31.12.9999;JVSMDWX HKDRIXT
5;0001;1,000;ST;00000000-112-0;03;03;01.01.2007;31.12.9999;KWXQWOV OCWNOJS
5;0015;1,000;ST;00000000-008-9;05;03;01.01.2007;31.12.9999;VMFOKGS FBPQTIB
4;0038;1,000;ST;00000000-112-1;03;03;01.11.2023;31.12.9999;KISOMSJ OSPZJYJ
5;0001;1,000;ST;00000000-112-2;03;03;01.07.2011;31.12.9999;JCDYHZQ HJJNTIU
5;0015;1,000;ST;00000000-112-3;05;03;01.10.1985;31.12.9999;SWZPNEW BKCVFKV
5;0016;2,000;ST;00000000-112-4;05;03;01.10.1985;31.12.9999;DHRNPLF ASPGJCD
4;0039;1,000;ST;00000000-112-5;03;03;01.11.2023;31.12.9999;YJASKOV WQKWUMH
5;0001;1,000;ST;00000000-112-6;03;03;01.10.1985;31.12.9999;YJASKOV WQKWUMH
5;0015;2,000;ST;00000000-112-7;03;03;01.10.1985;31.12.9999;RACCOUD CSADWOS
6;0001;0,044;M;00000000-112-8;05;05;01.10.1985;31.12.9999;PRPKHFK QGKWXIC
4;0040;1,000;ST;00000000-112-9;03;03;01.11.2023;31.12.9999;EJJDCTC BCDVVAH
5;0001;1,000;ST;00000000-113-0;03;03;01.10.1985;31.12.9999;EJJDCTC BCDVVAH
5;0015;2,000;ST;00000000-113-1;05;03;01.10.1985;31.12.9999;QGQVYXI RNDUHZW
4;0041;1,000;ST;00000000-113-2;03;03;01.11.2023;31.12.9999;RAPNZDS HATSTEQ
5;0001;1,000;ST;00000000-113-3;03;03;01.10.1985;31.12.9999;RAPNZDS HATSTEQ
5;0015;4,000;ST;00000000-113-4;05;03;01.10.1985;31.12.9999;YZHTUWL LKIXRKM
5;0016;1,000;ST;00000000-113-5;05;03;01.10.1985;31.12.9999;WFIUTGJ BOHVWPJ
6;0001;0,004;M2;00000000-015-3;05;05;01.01.1985;31.12.9999;KDELKCF NLSWBQK
4;0042;1,000;ST;00000000-113-6;03;03;01.11.2023;31.12.9999;FWDFSRT OWBNDKG
5;0001;1,000;ST;00000000-113-7;03;03;01.10.1985;31.12.9999;FWDFSRT OWBNDKG
5;0015;2,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;YXCVLBC HWGHXYN
4;0043;1,000;ST;00000000-113-8;03;03;01.11.2023;31.12.9999;QGQITFL VLXZYHW
5;0001;1,000;ST;00000000-113-9;03;03;01.10.1985;31.12.9999;QGQITFL VLXZYHW
5;0015;1,000;ST;00000000-114-0;05;03;01.10.1985;31.12.9999;KAXXGCF NESYSTI
5;0016;1,000;ST;00000000-114-1;05;03;01.10.1985;31.12.9999;JGHQWDL HRNDJXK
5;0017;1,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;SRRMABB YZJYUPF
5;0005;1,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;QFFOIFI EBLSPCQ
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TUXGSRN STBYDXU
5;0013;1,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;YXCVLBC HWGHXYN
5;0018;1,000;ST;00000000-105-4;03;03;01.10.1985;31.12.9999;TORACLD TJLPPIH
6;0001;0,012;M;00000000-049-5;05;05;01.01.1985;31.12.9999;BPQXUTQ UVEPCVZ
5;0036;2,000;ST;00000000-114-2;05;03;01.10.1985;31.12.9999;LFGUKWD WEPWHBD
5;0037;1,000;ST;00000000-114-3;05;03;01.01.2007;31.12.9999;BYKAMCL FQIBDKD
4;0066;1,000;ST;00000000-114-4;03;03;01.11.2023;31.12.9999;IKTXEUB ZMDHWFN
5;0001;1,000;ST;00000000-114-5;03;03;01.10.1985;31.12.9999;IKTXEUB ZMDHWFN
5;0015;1,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WYNDWOV SFSFKDF
4;0068;1,000;ST;00000000-114-6;03;03;01.11.2023;31.12.9999;CRUOBIF TCDWVZG
5;0001;1,000;ST;00000000-114-7;03;03;01.10.1985;31.12.9999;CRUOBIF TCDWVZG
5;0015;2,000;ST;00000000-067-9;05;03;01.10.1985;31.12.9999;WFCVFMN GOTYKUV
5;0016;2,000;ST;00000000-073-0;05;03;01.10.1985;31.12.9999;MOGCBCG FHZENYA
5;0017;2,000;ST;00000000-008-2;05;03;01.10.1985;31.12.9999;EPMKLAX JWKEKQI
5;0005;2,000;ST;00000000-008-1;05;03;01.10.1985;31.12.9999;ZCUVZKT UTGGZNT
4;0070;1,000;ST;00000000-114-8;05;03;01.11.2023;31.12.9999;PXSGLZN TWZCGBC
4;0185;1,000;ST;00000000-114-9;05;03;01.11.2023;31.12.9999;LGSPXXD YONBCYP
4;0186;1,000;ST;00000000-115-0;05;03;01.11.2023;31.12.9999;HQAJUVJ OKBLFAI
4;0187;1,000;ST;00000000-115-1;03;03;01.11.2023;31.12.9999;VUMVHCH VKHXBCQ
5;0001;0,021;M;00000000-025-5;05;05;01.10.1985;31.12.9999;HIXTSEO HNIESPJ
4;0071;1,000;ST;00000000-115-2;03;03;01.11.2023;31.12.9999;IFEIBXM FYSLFTX
5;0001;1,000;ST;00000000-115-3;03;03;01.10.1985;31.12.9999;IFEIBXM FYSLFTX
5;0015;1,000;ST;00000000-070-4;05;03;01.01.2007;31.12.9999;TSCNSAO MXXJEFW
4;0082;1,000;ST;00000000-115-4;03;03;01.11.2023;31.12.9999;VRDSXVD TAGVVIL
5;0001;1,000;ST;00000000-115-5;03;03;01.10.1985;31.12.9999;VRDSXVD TAGVVIL
5;0015;1,000;ST;00000000-115-6;05;03;01.10.1985;31.12.9999;GTMTSSG FWCECVP
5;0016;2,000;ST;00000000-115-7;05;03;01.10.1985;31.12.9999;WTJBIKZ SDEEHMP
5;0017;1,000;ST;00000000-115-8;05;03;01.10.1985;31.12.9999;EXNFPAZ FGSMARQ
5;0005;1,000;ST;00000000-029-2;05;03;01.10.1985;31.12.9999;LMXREMJ IUQGDLB
5;0013;1,000;ST;00000000-029-5;05;03;01.10.1985;31.12.9999;GWGVELF URSNKJM
5;0018;1,000;ST;00000000-115-9;05;03;01.10.1985;31.12.9999;UBOUZNX HXTNYLN
4;0072;1,000;ST;00000000-116-0;03;03;01.11.2023;31.12.9999;PHOLGQA YOYNVQQ
2;0068;1,000;ST;00000000-116-1;07;01;01.11.2023;31.12.9999;OJFVEJJ XIBVPQR
3;0188;1,000;ST;00000000-000-2;02;02;;;OJFVEJJ XIBVPQR
3;0001;1,000;ST;00000000-116-2;07;01;01.11.2023;31.12.9999;NQOITJX CQKIZRX
4;0004;1,000;ST;00000000-116-3;04;01;01.11.2023;31.12.9999;AUSROLP YEBUAQW
4;0001;1,000;ST;00000000-000-2;02;02;;;OJFVEJJ XIBVPQR
4;0015;1,000;ST;00000000-116-4;04;01;01.11.2023;31.12.9999;MPHEWGU GEEFCPN
4;0016;1,000;ST;00000000-116-5;04;01;01.11.2023;31.12.9999;RDCGZCX UGVGFAO
4;0189;1,000;ST;00000000-000-2;02;02;;;OJFVEJJ XIBVPQR
4;0003;1,000;ST;00000000-116-6;06;01;01.11.2023;31.12.9999;MMNTSBP ADDCKCU
5;0001;1,000;ST;00000000-116-7;03;03;01.01.2018;31.12.9999;PNMMVCG AYNANYR
5;0015;2,000;ST;00000000-009-1;03;03;01.01.2018;31.12.9999;QFFOIFI EBLSPCQ
6;0001;0,024;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TUXGSRN STBYDXU
5;0016;2,000;ST;00000000-001-7;05;03;01.09.1985;31.12.9999;FAYZLZF QHKQJPJ
5;0017;2,000;ST;00000000-027-2;05;03;01.10.1993;31.12.9999;CICZVYK AJMPRWB
4;0022;1,000;ST;00000000-116-8;03;03;01.11.2023;31.12.9999;JLYRGFT SRMKNXQ
5;0001;0,116;M;00000000-116-9;05;05;01.10.1985;31.12.9999;AZEOADF TJTJYHM
4;0023;1,000;ST;00000000-117-0;06;01;01.11.2023;31.12.9999;NASEDXR RFKEXAX
5;0001;1,000;ST;00000000-117-1;03;03;01.09.1985;31.12.9999;NASEDXR RFKEXAX
6;0001;0,082;M;00000000-117-2;05;05;01.10.1985;31.12.9999;WACIEQZ ZIMNVMQ
5;0015;2,000;ST;00000000-117-3;03;03;01.09.1985;31.12.9999;BEIIXHE QTFKZZI
6;0001;0,048;M;00000000-117-4;05;05;01.01.1985;31.12.9999;TUXGSRN STBYDXU
5;0016;4,000;ST;00000000-111-7;05;03;01.09.1985;31.12.9999;TPQSZUV SJLCDGW
4;0025;1,000;ST;00000000-117-5;06;01;01.11.2023;31.12.9999;TUJCCHW JRBTRMO
5;0001;1,000;ST;00000000-117-6;03;03;01.09.1985;31.12.9999;TUJCCHW JRBTRMO
6;0001;0,042;M;00000000-117-7;05;05;01.10.1985;31.12.9999;RFQIKBQ ACWZTTF
5;0015;2,000;ST;00000000-010-3;05;03;01.07.2003;31.12.9999;YXCVLBC HWGHXYN
4;0028;1,000;ST;00000000-117-8;06;01;01.11.2023;31.12.9999;GWXEQRF OCKSFTS
5;0001;1,000;ST;00000000-117-9;03;03;01.09.1985;31.12.9999;GWXEQRF OCKSFTS
5;0015;2,000;ST;00000000-010-3;05;03;01.07.2003;31.12.9999;YXCVLBC HWGHXYN
4;0061;2,000;ST;00000000-118-0;06;01;01.11.2023;31.12.9999;MGOFVPZ OOCOYST
5;0001;2,000;ST;00000000-118-1;03;03;01.09.1985;31.12.9999;MGOFVPZ OOCOYST
5;0015;2,000;ST;00000000-010-3;05;03;01.07.2003;31.12.9999;YXCVLBC HWGHXYN
4;0062;1,000;ST;00000000-118-2;06;01;01.11.2023;31.12.9999;SNDIORC VDOBVID
5;0001;1,000;ST;00000000-118-3;03;03;01.09.1985;31.12.9999;SNDIORC VDOBVID
6;0001;0,066;M;00000000-028-8;05;05;01.10.1985;31.12.9999;PRPKHFK QGKWXIC
5;0015;1,000;ST;00000000-118-4;05;03;01.10.1993;31.12.9999;DGPFIXN VITYDGS
4;0033;1,000;ST;00000000-118-5;03;03;01.11.2023;31.12.9999;HVQSYMV PHKQBPR
4;0034;2,000;ST;00000000-118-6;06;01;01.11.2023;31.12.9999;DZEAGVK IMJPUFW
5;0001;2,000;ST;00000000-118-7;03;03;01.09.1985;31.12.9999;DZEAGVK IMJPUFW
6;0001;0,100;M;00000000-118-8;05;05;01.01.1985;31.12.9999;FJKKKKN HYIWWHN
5;0015;4,000;ST;00000000-108-4;05;03;01.07.2004;31.12.9999;HXNEKTV VIKTIVH
4;0035;2,000;ST;00000000-118-9;03;03;01.11.2023;31.12.9999;YFOGIWR IPYWKHZ
4;0038;2,000;ST;00000000-119-0;03;03;01.11.2023;31.12.9999;JHCDGZK YZGREEV
5;0001;0,030;M;00000000-119-1;05;05;01.01.1985;31.12.9999;QYWJEYA ZKRDNQO
5;0015;0,040;M;00000000-119-1;05;05;01.10.1985;31.12.9999;QYWJEYA ZKRDNQO
4;0124;1,000;ST;00000000-119-2;03;03;01.11.2023;31.12.9999;BVDKNXK HUJMJEW
5;0001;0,064;M;00000000-119-3;05;05;01.01.1985;31.12.9999;UMNACOY RFSPIDZ
4;0039;2,000;ST;00000000-119-4;06;01;01.11.2023;31.12.9999;GIPDSWG TUMXKOB
5;0001;2,000;ST;00000000-119-5;03;03;01.09.1985;31.12.9999;GIPDSWG TUMXKOB
6;0001;0,164;M;00000000-119-6;05;05;01.10.1985;31.12.9999;MSRXUNE MSRBPWJ
5;0015;4,000;ST;00000000-119-7;05;03;01.07.2003;31.12.9999;QLUFUKB LUJRIQA
5;0016;4,000;ST;00000000-119-8;05;03;01.09.1985;31.12.9999;RBCSZWE NBSOPVT
4;0042;1,000;ST;00000000-119-9;06;01;01.11.2023;31.12.9999;QXBCZWD JSRQEAB
5;0001;1,000;ST;00000000-120-0;03;03;01.09.1985;31.12.9999;QXBCZWD JSRQEAB
6;0002;0,050;M;00000000-120-1;05;05;01.01.1985;31.12.9999;XIGLXDV QOJQAFC
5;0015;1,000;ST;00000000-006-5;05;03;01.09.1985;31.12.9999;JPGNOIK EIGKVJH
5;0016;1,000;ST;00000000-003-0;05;03;01.09.1985;31.12.9999;LFHQJLF TSZEBBT
3;0190;1,000;ST;00000000-000-2;02;02;;;OJFVEJJ XIBVPQR
3;0027;1,000;ST;00000000-120-2;07;01;01.11.2023;31.12.9999;JCQEPIV WHPJTXI
4;0004;1,000;ST;00000000-120-3;04;01;01.11.2023;31.12.9999;JLCVWDP SLDRRYZ
4;0003;1,000;ST;00000000-120-4;07;01;01.11.2023;31.12.9999;JRLZRAZ PBLPSGA
5;0001;1,000;ST;00000000-120-5;03;03;01.11.2023;31.12.9999;ARCEFMH DGUDBNR
4;0191;1,000;ST;00000000-120-6;06;01;01.11.2023;31.12.9999;QNMXKVN QDJBXIT
5;0001;1,000;ST;00000000-120-7;03;03;01.09.1985;31.12.9999;QNMXKVN QDJBXIT
5;0015;1,000;ST;00000000-120-8;05;03;01.09.1985;31.12.9999;JRGDXOS UANMLSG
5;0016;1,000;ST;00000000-019-7;05;03;01.07.2003;31.12.9999;JVFYMLO XSZQYET
4;0084;2,000;ST;00000000-120-9;06;01;01.11.2023;31.12.9999;LQVPMIZ NYRIKNK
5;0001;2,000;ST;00000000-121-0;03;03;01.09.1985;31.12.9999;LQVPMIZ NYRIKNK
5;0015;24,000;ST;00000000-121-1;05;03;01.09.1985;31.12.9999;OSCIDOT POAEZYV
4;0085;3,000;ST;00000000-121-2;06;01;01.11.2023;31.12.9999;MZLYDGE MOMKAUV
5;0001;3,000;ST;00000000-121-3;03;03;01.09.1985;31.12.9999;MZLYDGE MOMKAUV
6;0001;0,324;M;00000000-043-0;05;05;01.10.1985;31.12.9999;INXJAHK QPFHCXL
5;0015;6,000;ST;00000000-121-4;05;03;01.09.1985;31.12.9999;SOVMAIG HLDHDNV
4;0086;1,000;ST;00000000-121-5;06;01;01.11.2023;31.12.9999;CVKNJDA ZGJHHFB
5;0001;1,000;ST;00000000-121-6;03;03;01.09.1985;31.12.9999;CVKNJDA ZGJHHFB
5;0015;8,000;ST;00000000-121-7;05;03;01.09.1985;31.12.9999;EQXDUXX AESZPPF
5;0016;8,000;ST;00000000-121-8;05;03;01.09.1985;31.12.9999;OHRZSJK TBXQQUT
4;0087;1,000;ST;00000000-121-9;06;01;01.11.2023;31.12.9999;HLESDED UFEJPYC
5;0001;1,000;ST;00000000-122-0;03;03;01.09.1985;31.12.9999;HLESDED UFEJPYC
5;0015;12,000;ST;00000000-121-7;05;03;01.09.1985;31.12.9999;EQXDUXX AESZPPF
5;0016;12,000;ST;00000000-121-8;05;03;01.09.1985;31.12.9999;OHRZSJK TBXQQUT
4;0192;1,000;ST;00000000-120-6;06;01;01.11.2023;31.12.9999;QNMXKVN QDJBXIT
5;0001;1,000;ST;00000000-120-7;03;03;01.09.1985;31.12.9999;QNMXKVN QDJBXIT
5;0015;1,000;ST;00000000-120-8;05;03;01.09.1985;31.12.9999;JRGDXOS UANMLSG
5;0016;1,000;ST;00000000-019-7;05;03;01.07.2003;31.12.9999;JVFYMLO XSZQYET
3;0129;1,000;ST;00000000-000-2;02;02;;;OJFVEJJ XIBVPQR
3;0193;1,000;ST;00000000-122-1;03;03;01.11.2023;31.12.9999;QSOUOVL ZSHOVRK
4;0004;1,000;ST;00000000-122-2;04;01;01.07.2023;31.12.9999;PAMDCDS TNGMKBT
4;0003;1,000;ST;00000000-122-3;06;01;01.10.1985;31.12.9999;BMQDLID IJWCYII
5;0001;1,000;ST;00000000-122-4;03;03;01.07.2017;31.12.9999;TWDHNSF FRFMUJX
6;0001;1,000;ST;00000000-122-5;03;03;01.10.1985;31.12.9999;FHHDURX FRLKJHG
7;0001;0,006;M2;00000000-122-6;05;05;01.01.1985;31.12.9999;QQBDVJZ QCFXINV
6;0015;1,000;ST;00000000-122-7;03;03;01.10.1985;31.12.9999;VKQRYGD BOYEQKN
6;0016;2,000;ST;00000000-122-8;05;03;01.10.1985;31.12.9999;FRXDLZP BEJYZXO
6;0017;1,000;ST;00000000-098-3;05;03;01.10.1985;31.12.9999;FAVDGJZ EIITAVZ
6;0005;1,000;ST;00000000-098-4;05;03;01.01.2024;31.12.9999;OBXOECZ EBMWHKZ
5;0015;1,000;ST;00000000-122-9;05;03;01.07.2023;31.12.9999;ECGMEBK HVSLBDO
5;0016;1,000;ST;00000000-123-0;05;03;01.07.2023;31.12.9999;BDZFYML KHTXNGU
5;0017;0,350;M;00000000-044-4;05;03;01.01.2013;31.12.9999;MMQZIPT HIQSCYX
4;0022;1,000;ST;00000000-123-1;03;03;01.10.1985;31.12.9999;FGTYIOX MRSLJDX
5;0001;1,000;ST;00000000-123-2;03;03;01.10.1985;31.12.9999;FGTYIOX MRSLJDX
5;0015;2,000;ST;00000000-122-8;05;03;01.10.1985;31.12.9999;FRXDLZP BEJYZXO
4;0023;1,000;ST;00000000-123-3;03;03;01.10.1985;31.12.9999;WFSJWAZ BJTBLDT
5;0001;1,000;ST;00000000-123-4;03;03;01.10.1985;31.12.9999;WFSJWAZ BJTBLDT
5;0015;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;SRRMABB YZJYUPF
4;0024;1,000;ST;00000000-123-5;03;03;01.10.1985;31.12.9999;VNOQVQB PZMSORO
5;0001;1,000;ST;00000000-123-6;03;03;01.10.1985;31.12.9999;VNOQVQB PZMSORO
5;0015;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;SRRMABB YZJYUPF
5;0016;1,000;ST;00000000-123-7;05;03;01.10.1985;31.12.9999;LGTPIOO CANRFUE
4;0025;1,000;ST;00000000-118-2;06;01;01.10.1985;31.12.9999;SNDIORC VDOBVID
5;0001;1,000;ST;00000000-118-3;03;03;01.09.1985;31.12.9999;SNDIORC VDOBVID
6;0001;0,066;M;00000000-028-8;05;05;01.10.1985;31.12.9999;PRPKHFK QGKWXIC
5;0015;1,000;ST;00000000-118-4;05;03;01.10.1993;31.12.9999;DGPFIXN VITYDGS
4;0028;1,000;ST;00000000-118-6;06;01;01.10.1985;31.12.9999;DZEAGVK IMJPUFW
5;0001;1,000;ST;00000000-118-7;03;03;01.09.1985;31.12.9999;DZEAGVK IMJPUFW
6;0001;0,050;M;00000000-118-8;05;05;01.01.1985;31.12.9999;FJKKKKN HYIWWHN
5;0015;2,000;ST;00000000-108-4;05;03;01.07.2004;31.12.9999;HXNEKTV VIKTIVH
4;0061;1,000;ST;00000000-118-9;03;03;01.10.1985;31.12.9999;YFOGIWR IPYWKHZ
4;0062;1,000;ST;00000000-119-0;03;03;01.10.1985;31.12.9999;JHCDGZK YZGREEV
5;0001;0,015;M;00000000-119-1;05;05;01.01.1985;31.12.9999;QYWJEYA ZKRDNQO
5;0015;0,040;M;00000000-119-1;05;05;01.10.1985;31.12.9999;QYWJEYA ZKRDNQO
4;0033;1,000;ST;00000000-123-8;03;03;01.10.1985;31.12.9999;XAXXKDR EDVNNVG
5;0001;1,000;ST;00000000-123-9;03;03;01.10.1985;31.12.9999;XAXXKDR EDVNNVG
5;0015;2,000;ST;00000000-124-0;05;03;01.10.1985;31.12.9999;FGQHJKP CZLCPFS
5;0016;1,000;ST;00000000-124-1;05;03;01.10.1985;31.12.9999;MBYPVXR YPVDOXG
5;0017;1,000;ST;00000000-115-0;05;03;01.10.1985;31.12.9999;HQAJUVJ OKBLFAI
5;0005;1,000;ST;00000000-115-1;03;03;01.10.1985;31.12.9999;VUMVHCH VKHXBCQ
6;0001;0,021;M;00000000-025-5;05;05;01.10.1985;31.12.9999;HIXTSEO HNIESPJ
4;0034;1,000;ST;00000000-124-2;03;03;01.10.1985;31.12.9999;DXCVSHW UXKWKOU
5;0001;1,000;ST;00000000-124-3;03;03;01.10.1985;31.12.9999;DXCVSHW UXKWKOU
5;0015;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;SRRMABB YZJYUPF
5;0016;1,000;ST;00000000-044-7;05;03;01.10.1985;31.12.9999;KNDGRXH ALVCUDJ
4;0063;1,000;ST;00000000-124-4;03;03;01.10.1985;31.12.9999;AMVVYYR CWXRYPG
5;0001;1,000;ST;00000000-124-5;03;03;01.10.1985;31.12.9999;AMVVYYR CWXRYPG
5;0015;3,000;ST;00000000-124-6;05;03;01.10.1985;31.12.9999;QVDVNJZ BJGWXWS
4;0035;1,000;ST;00000000-124-7;03;03;01.10.1985;31.12.9999;EOTLIXY DAIQYOB
5;0001;1,000;ST;00000000-124-8;03;03;01.10.1985;31.12.9999;EOTLIXY DAIQYOB
5;0015;2,000;ST;00000000-124-9;05;03;01.10.1985;31.12.9999;BEDUSPD BHBXFUY
4;0038;1,000;ST;00000000-125-0;03;03;01.10.1985;31.12.9999;COZACZX IEGPRIN
5;0001;1,000;ST;00000000-125-1;03;03;01.10.1985;31.12.9999;COZACZX IEGPRIN
6;0001;0,005;M2;00000000-085-1;05;05;01.10.1985;31.12.9999;JNJHXUB ZKBXPSC
6;0015;1,000;ST;00000000-125-2;05;03;01.10.1985;31.12.9999;VUEOUXA ECCEHOC
5;0015;1,000;ST;00000000-125-3;05;03;01.10.1985;31.12.9999;GSODCAA LJPWPDS
5;0016;1,000;ST;00000000-125-4;05;03;01.10.1985;31.12.9999;AXEBGPG MWILXXX
5;0017;2,000;ST;00000000-019-7;05;03;01.10.1985;31.12.9999;JVFYMLO XSZQYET
4;0039;1,000;ST;00000000-125-5;03;03;01.10.1985;31.12.9999;MWWVKVC LSMOINJ
5;0001;1,000;ST;00000000-125-6;03;03;01.10.1985;31.12.9999;MWWVKVC LSMOINJ
5;0015;1,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;UDGZPVL RGRXODX
5;0016;1,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;ZLLNHED PDPFMWT
5;0017;2,000;ST;00000000-073-4;05;03;01.10.1985;31.12.9999;PBLDCZK LKADPPW
5;0005;2,000;ST;00000000-009-0;05;03;01.10.1985;31.12.9999;SKORPNE AXEVCNV
4;0040;1,000;ST;00000000-125-7;03;03;01.10.1985;31.12.9999;LPREUIE EXCAZVU
4;0041;2,000;ST;00000000-111-1;06;01;01.10.1985;31.12.9999;HOBXMMM LKOUJAE
5;0001;2,000;ST;00000000-111-2;03;03;01.09.1985;31.12.9999;HOBXMMM LKOUJAE
6;0001;0,032;M;00000000-111-3;05;05;01.10.1985;31.12.9999;NOUCLIY EVMHTNS
5;0015;2,000;ST;00000000-111-4;05;03;01.01.2009;31.12.9999;QSEJGXY RXAWQCT
4;0042;1,000;ST;00000000-125-8;03;03;01.10.1985;31.12.9999;WFSFCCY MSBEIQO
5;0001;1,000;ST;00000000-125-9;03;03;01.01.2014;31.12.9999;FSNYCXA GRGCPTH
5;0015;4,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;CICZVYK AJMPRWB
5;0016;4,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;QFFOIFI EBLSPCQ
6;0001;0,048;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TUXGSRN STBYDXU
5;0017;2,000;ST;00000000-126-0;03;03;01.01.2013;31.12.9999;ZTVLZHP MTIFLKZ
6;0001;0,030;M;00000000-126-1;05;05;01.01.1985;31.12.9999;WQALRQZ EPBXYTP
6;0015;0,040;M;00000000-126-1;05;05;01.01.1985;31.12.9999;WQALRQZ EPBXYTP
5;0005;2,000;ST;00000000-001-7;05;03;01.01.2014;31.12.9999;FAYZLZF QHKQJPJ
4;0043;1,000;ST;00000000-126-2;03;03;01.10.1985;31.12.9999;OMCNJRM ZGTIIYS
5;0001;1,000;ST;00000000-126-3;03;03;01.10.1985;31.12.9999;OMCNJRM ZGTIIYS
