Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
6;0001;1,000;ST;00000000-101-8;03;03;01.10.1985;31.12.9999;WWAAOCF YHCWXDJ
6;0016;1,000;ST;00000000-101-9;03;03;01.10.1985;31.12.9999;AAQJFAL HWFIRUO
6;0017;1,000;ST;00000000-102-0;03;03;01.10.1985;31.12.9999;GXHTSFB RCZMBSE
6;0018;2,000;ST;00000000-102-1;03;03;01.10.1985;31.12.9999;UJJHQKC OPUERTP
6;0006;18,000;ST;00000000-018-8;05;03;01.10.1985;31.12.9999;DYTZJUR KHTTGJI
6;0014;2,000;ST;00000000-086-7;05;03;01.10.1985;31.12.9999;MNLVGKK JWSYPRC
6;0019;16,000;ST;00000000-017-0;05;03;01.10.1985;31.12.9999;YJIBYZO QVZIUMA
6;0037;6,000;ST;00000000-011-8;05;03;01.10.1985;31.12.9999;KUBBDYN VSSMFTZ
6;0038;1,000;ST;00000000-011-3;05;03;01.10.1985;31.12.9999;YTUYBHW XYDVCHA
5;0016;2,000;ST;00000000-019-0;05;03;01.05.2023;31.12.9999;EDHOECF RGIZXLN
5;0017;4,000;ST;00000000-018-9;05;03;01.05.2023;31.12.9999;UGOKAKQ GORQIWI
5;0018;2,000;ST;00000000-071-3;05;03;01.05.2023;31.12.9999;SCVSESC UBIJIPT
5;0006;1,000;ST;00000000-022-5;05;03;01.05.2023;31.12.9999;ETHNTRX XUOLOIB
5;0014;2,000;ST;00000000-086-9;05;03;01.05.2023;31.12.9999;HKUIGPW XYNXIDX
5;0019;1,000;ROL;00000000-019-4;05;03;01.05.2023;31.12.9999;RIUOWIH EAZZCHO
4;0165;1,000;ST;00000000-102-2;03;03;01.05.2023;31.12.9999;ZVRXIRR KVDEXHI
5;0001;4,700;M;00000000-017-5;05;05;01.10.1985;31.12.9999;YIOMWBR BPFCGKZ
5;0016;2,000;ST;00000000-102-3;03;03;01.10.1985;31.12.9999;YRWDHHM MVBAKLS
5;0017;6,000;ST;00000000-011-7;05;03;01.10.1985;31.12.9999;NSFZNED KJXCQCL
4;0166;1,000;ST;00000000-102-4;03;03;01.05.2023;31.12.9999;IMOBMMS GHPTAMK
5;0001;1,000;ST;00000000-102-5;03;03;01.10.1985;31.12.9999;IMOBMMS GHPTAMK
5;0016;2,000;ST;00000000-102-6;05;03;01.10.1985;31.12.9999;OGCTCTQ YXBJMCN
4;0167;2,000;ST;00000000-102-7;03;03;01.05.2023;31.12.9999;ZQWXFZC IODLVQR
5;0001;2,000;ST;00000000-102-8;03;03;01.10.1985;31.12.9999;ZQWXFZC IODLVQR
6;0001;0,008;M2;00000000-061-1;05;05;01.10.1985;31.12.9999;UMQVBND DFEFIZA
6;0016;2,000;ST;00000000-061-0;05;03;01.10.1985;31.12.9999;VBCLVMT CVXTTUA
7;0001;0,170;M2;00000000-061-1;05;05;01.01.1985;31.12.9999;UMQVBND DFEFIZA
5;0016;2,000;ST;00000000-052-5;05;03;01.10.1985;31.12.9999;SLVFNIF OZBGGLA
5;0017;4,000;ST;00000000-102-9;05;03;01.10.1985;31.12.9999;JHJGUBX PYHHRBK
4;0168;1,000;ST;00000000-103-0;03;03;01.05.2023;31.12.9999;PNRZJFH QTWVNIG
5;0001;1,000;ST;00000000-103-1;03;03;01.10.1985;31.12.9999;PNRZJFH QTWVNIG
5;0016;2,000;ST;00000000-010-2;05;03;01.10.1985;31.12.9999;ANPQEBJ HBVSAQD
5;0017;2,000;ST;00000000-089-7;05;03;01.10.1985;31.12.9999;SAKPCSU NBPXEJK
4;0169;1,000;ST;00000000-103-2;03;03;01.05.2023;31.12.9999;SZHGDYO QRCRAPK
5;0001;1,000;ST;00000000-103-3;03;03;01.10.1985;31.12.9999;SZHGDYO QRCRAPK
6;0001;0,002;M2;00000000-085-2;05;05;01.10.1985;31.12.9999;NMGXGNP MDXJZSD
6;0016;2,000;ST;00000000-033-3;05;03;01.10.1985;31.12.9999;UNHWVRC DIXLIPS
5;0016;2,000;ST;00000000-102-9;05;03;01.10.1985;31.12.9999;JHJGUBX PYHHRBK
5;0017;1,000;ST;00000000-087-5;05;03;01.01.2010;31.12.9999;BWHFZCT NXPWGWK
4;0170;1,000;ST;00000000-103-4;07;01;01.05.2023;31.12.9999;SPPNXRT ALLLLKS
5;0001;1,000;ST;00000000-103-5;03;03;01.05.2023;31.12.9999;SPPNXRT ALLLLKS
6;0001;1,000;ST;00000000-103-6;03;03;01.10.1985;31.12.9999;NNLHTRX YZBOCVY
6;0016;1,000;ST;00000000-103-7;03;03;01.10.1985;31.12.9999;WPHJPXY EGHPQNR
6;0017;2,000;ST;00000000-011-9;05;03;01.10.1985;31.12.9999;CDWLBZO ULDJQHB
6;0018;2,000;ST;00000000-061-0;05;03;01.10.1985;31.12.9999;VBCLVMT CVXTTUA
7;0001;0,170;M2;00000000-061-1;05;05;01.01.1985;31.12.9999;UMQVBND DFEFIZA
5;0016;2,000;ST;00000000-100-1;05;03;01.05.2023;31.12.9999;UVVPONE EXRWZYZ
5;0017;6,000;ST;00000000-103-8;05;03;01.05.2023;31.12.9999;NVUROVC DQKHXMT
5;0018;6,000;ST;00000000-103-9;05;03;01.05.2023;31.12.9999;POZUWUE WECVMUJ
5;0006;1,000;ST;00000000-104-0;05;03;01.05.2023;31.12.9999;HERDEFL DGXNAWS
5;0014;2,000;ST;00000000-100-2;05;03;01.05.2023;31.12.9999;PBJCCCX LFJHVGS
5;0019;2,000;ST;00000000-088-0;05;03;01.05.2023;31.12.9999;EBESGLQ BENQWEV
4;0171;1,000;ST;00000000-104-1;05;03;01.05.2023;31.12.9999;YXBSKEO RIUUTMR
4;0172;1,000;ST;00000000-104-2;03;03;01.05.2023;31.12.9999;RSVBASW MSDTGIL
5;0001;1,000;ST;00000000-104-3;03;03;01.10.1985;31.12.9999;RSVBASW MSDTGIL
6;0001;0,022;M2;00000000-104-4;05;05;01.10.1985;31.12.9999;IBGWXMY GADCQVQ
6;0016;2,000;ST;00000000-104-5;03;03;01.10.1985;31.12.9999;VXIKSUM NCMZDWL
6;0017;6,000;ST;00000000-099-9;05;03;01.10.1985;31.12.9999;AHUSLHC QTIOBPF
5;0016;6,000;ST;00000000-049-6;05;03;01.10.1985;31.12.9999;PIFQEPZ IPOSQFC
5;0017;4,000;ST;00000000-007-2;05;03;01.10.1985;31.12.9999;IOOEJGJ RBZDIKI
5;0018;4,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;TRSLSQS QDTNXME
4;0173;1,000;ST;00000000-104-6;03;03;01.05.2023;31.12.9999;EYYDVDI GNYVATK
5;0001;1,000;ST;00000000-104-7;03;03;01.01.2012;31.12.9999;RRZKXFR VVINOZU
5;0016;2,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;TRSLSQS QDTNXME
5;0017;2,000;ST;00000000-104-8;05;03;01.10.1985;31.12.9999;ZUWTPMC CFYUSHP
4;0174;1,000;ST;00000000-104-9;03;03;01.05.2023;31.12.9999;JKPSABW KMPGQUI
5;0001;1,000;ST;00000000-105-0;03;03;01.10.1985;31.12.9999;JKPSABW KMPGQUI
5;0016;2,000;ST;00000000-007-2;05;03;01.10.1985;31.12.9999;IOOEJGJ RBZDIKI
5;0017;2,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;TRSLSQS QDTNXME
4;0175;1,000;ST;00000000-105-1;03;03;01.05.2023;31.12.9999;CPPHDNH SBCKGIO
5;0001;1,000;ST;00000000-105-2;03;03;01.10.1985;31.12.9999;CPPHDNH SBCKGIO
5;0016;4,000;ST;00000000-010-2;05;03;01.10.1985;31.12.9999;ANPQEBJ HBVSAQD
5;0017;4,000;ST;00000000-085-5;05;03;01.10.1985;31.12.9999;PLCDLMF RQJZSUE
4;0176;1,000;ST;00000000-105-3;03;03;01.05.2023;31.12.9999;MBPEYCM KTVNXYO
5;0001;1,000;ST;00000000-105-4;03;03;01.10.1985;31.12.9999;MBPEYCM KTVNXYO
5;0016;2,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;QLIRXPX ZJOZQPV
5;0017;1,000;ST;00000000-105-5;03;03;01.10.1985;31.12.9999;IHMZSTZ PINOUHQ
6;0001;0,012;M;00000000-049-5;05;05;01.01.1985;31.12.9999;OUOALHP DBFKIVT
5;0018;1,000;ST;00000000-102-9;05;03;01.10.1985;31.12.9999;JHJGUBX PYHHRBK
5;0006;1,000;ST;00000000-100-0;05;03;01.10.1985;31.12.9999;EIUBODQ HHQLMRW
4;0177;1,000;ST;00000000-105-6;03;03;01.05.2023;31.12.9999;JMHUSIY LABSSWS
4;0178;1,000;ST;00000000-105-7;03;03;01.05.2023;31.12.9999;WUTFPSK TPLOOOW
4;0179;2,000;ST;00000000-105-8;03;03;01.05.2023;31.12.9999;SBQDUVA GOTFPQX
5;0001;2,000;ST;00000000-105-9;03;03;01.10.1985;31.12.9999;SBQDUVA GOTFPQX
6;0001;2,000;ST;00000000-106-0;03;03;01.10.1985;31.12.9999;HKHZXHS OUIEPGP
6;0016;2,000;ST;00000000-106-1;03;03;01.10.1985;31.12.9999;XVFDTBS YLOYARQ
5;0016;2,000;GB;00000000-106-2;05;03;01.10.1985;31.12.9999;FZAZBMM EEPRHED
5;0017;2,000;ST;00000000-106-3;05;03;01.10.1985;31.12.9999;HHZEPLI SOBWOEI
5;0018;2,000;ST;00000000-106-4;05;03;01.10.1985;31.12.9999;ZSBXPCJ UHFNTDS
4;0180;2,000;ST;00000000-106-5;05;03;01.05.2023;31.12.9999;RQMMXPR DPULGHM
4;0181;2,000;GB;00000000-106-6;05;03;01.05.2023;31.12.9999;LZDNIEF LNUSBUN
4;0182;2,000;ST;00000000-106-7;05;03;01.05.2023;31.12.9999;ZUQVIPB XOKQPRV
4;0183;2,000;ST;00000000-106-8;05;03;01.05.2023;31.12.9999;DHMIVWI IBAKYNG
4;0184;4,000;ST;00000000-106-9;05;03;01.05.2023;31.12.9999;CSTWUDE VDPYRLN
4;0185;1,000;ST;00000000-107-0;05;03;01.05.2023;31.12.9999;LSWTMKH GIJGXFR
4;0186;1,000;ST;00000000-107-1;05;03;01.05.2023;31.12.9999;SPLJCUV VQUUNRI
2;0043;1,000;ST;00000000-107-2;07;01;01.05.2023;31.12.9999;OATNQUX PSHPVCV
3;0001;1,000;ST;00000000-000-2;02;02;;;OATNQUX PSHPVCV
3;0004;1,000;ST;00000000-107-3;07;01;01.05.2023;31.12.9999;DWJDLUX IDRMDYW
4;0005;1,000;ST;00000000-107-4;04;01;01.05.2023;31.12.9999;KKPWYMC OEPOQSP
4;0004;6,000;ST;00000000-107-5;07;01;01.05.2023;31.12.9999;CCYYTYC LZCMKTJ
5;0005;6,000;ST;00000000-107-6;04;01;01.05.2023;31.12.9999;LTWZVZL GEYPEFP
5;0004;6,000;ST;00000000-107-7;07;01;01.05.2023;31.12.9999;SUOUCIG BTNKZTZ
6;0001;6,000;ST;00000000-107-8;07;01;01.05.2023;31.12.9999;SUOUCIG BTNKZTZ
7;0016;6,000;ST;00000000-107-9;03;03;01.05.2023;31.12.9999;KMKOTTC KSPUTEW
8;0001;0,468;M;00000000-078-8;05;05;01.01.1985;31.12.9999;EJLYJGH QJXFMCL
6;0016;6,000;ST;00000000-108-0;05;03;01.05.2023;31.12.9999;XAJOTNS FNRILDJ
6;0017;6,000;ST;00000000-108-1;05;03;01.05.2023;31.12.9999;ZIPVGLV RNBLMNH
6;0018;6,000;ST;00000000-108-2;05;03;01.05.2023;31.12.9999;ZIPVGLV RNBLMNH
5;0023;6,000;ST;00000000-108-3;07;01;01.05.2023;31.12.9999;BZAIDJE TEVGFGE
6;0001;6,000;ST;00000000-108-4;07;01;01.05.2023;31.12.9999;ZSFHPSL KZYNSAF
7;0016;6,000;ST;00000000-108-5;03;03;01.05.2023;31.12.9999;MIDGAKE ORZHTFG
6;0016;6,000;ST;00000000-108-6;05;03;01.05.2023;31.12.9999;EUOAEQS VVDXUWR
4;0051;2,000;ST;00000000-108-7;03;03;01.05.2023;31.12.9999;ZBVLIYH VRAFVAK
5;0005;2,000;ST;00000000-108-8;04;01;01.01.2007;31.12.9999;BFZVMEF FJMNJNQ
5;0004;2,000;ST;00000000-107-9;03;03;01.01.2006;31.12.9999;KMKOTTC KSPUTEW
6;0001;0,156;M;00000000-078-8;05;05;01.01.1985;31.12.9999;EJLYJGH QJXFMCL
5;0021;2,000;ST;00000000-108-2;05;03;01.01.2006;31.12.9999;ZIPVGLV RNBLMNH
5;0048;2,000;ST;00000000-108-1;05;03;01.01.2007;31.12.9999;ZIPVGLV RNBLMNH
5;0023;2,000;ST;00000000-108-9;03;03;01.01.2006;31.12.9999;MAIFONO QEWKGZI
5;0024;2,000;ST;00000000-109-0;03;03;01.01.2006;31.12.9999;DOVIQHU PDBHRLT
6;0001;2,000;ST;00000000-109-1;03;03;01.01.2007;31.12.9999;RIXYLQJ QRZHNWK
6;0016;2,000;ST;00000000-108-6;05;03;01.10.1985;31.12.9999;EUOAEQS VVDXUWR
4;0023;1,000;ST;00000000-109-2;07;01;01.05.2023;31.12.9999;BDLFFWC VRFTFWX
5;0005;1,000;ST;00000000-109-3;04;01;01.05.2023;31.12.9999;WHYWBUZ WYLVIZM
5;0004;1,000;ST;00000000-107-7;07;01;01.05.2023;31.12.9999;SUOUCIG BTNKZTZ
6;0001;1,000;ST;00000000-107-8;07;01;01.05.2023;31.12.9999;SUOUCIG BTNKZTZ
7;0016;1,000;ST;00000000-107-9;03;03;01.05.2023;31.12.9999;KMKOTTC KSPUTEW
8;0001;0,078;M;00000000-078-8;05;05;01.01.1985;31.12.9999;EJLYJGH QJXFMCL
6;0016;1,000;ST;00000000-108-0;05;03;01.05.2023;31.12.9999;XAJOTNS FNRILDJ
6;0017;1,000;ST;00000000-108-1;05;03;01.05.2023;31.12.9999;ZIPVGLV RNBLMNH
6;0018;1,000;ST;00000000-108-2;05;03;01.05.2023;31.12.9999;ZIPVGLV RNBLMNH
5;0023;1,000;ST;00000000-109-4;07;01;01.05.2023;31.12.9999;WVBDLJO AQBMPRV
6;0001;1,000;ST;00000000-109-5;07;01;01.05.2023;31.12.9999;QSFGUMU KBKMBLE
7;0016;1,000;ST;00000000-109-6;03;03;01.05.2023;31.12.9999;EZKWXQY WDQTMIV
6;0016;1,000;ST;00000000-108-6;05;03;01.05.2023;31.12.9999;EUOAEQS VVDXUWR
4;0024;1,000;ST;00000000-109-7;06;01;01.05.2023;31.12.9999;RWKMDDF GGPONSM
5;0001;1,000;ST;00000000-109-8;03;03;01.09.1985;31.12.9999;RWKMDDF GGPONSM
6;0001;0,025;M;00000000-109-9;05;05;01.01.1985;31.12.9999;KVZLMSF RPUXZMA
5;0016;1,000;ST;00000000-027-2;05;03;01.09.1985;31.12.9999;HFXQUIU VEUEUQB
5;0017;1,000;ST;00000000-009-1;03;03;01.09.1985;31.12.9999;LOYFMUO KXTKHMN
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TLJOYLL HJVVMDB
4;0025;1,000;ST;00000000-110-0;06;01;01.05.2023;31.12.9999;UQRJYJW RRPSBWU
5;0001;1,000;ST;00000000-110-1;03;03;01.09.1985;31.12.9999;UQRJYJW RRPSBWU
6;0001;0,080;M;00000000-110-2;05;05;01.10.1985;31.12.9999;BJIVMZM HVNJEZQ
5;0016;1,000;ST;00000000-110-3;05;03;01.09.1985;31.12.9999;OPMHDYS FAZYIZY
5;0017;1,000;ST;00000000-110-4;05;03;01.09.1985;31.12.9999;TVIJXMC NYKOYZA
4;0026;1,000;ST;00000000-110-5;06;01;01.05.2023;31.12.9999;FUTBGLR QDGKTTP
5;0001;1,000;ST;00000000-110-6;03;03;01.09.1985;31.12.9999;FUTBGLR QDGKTTP
6;0001;0,076;M;00000000-110-7;05;05;01.10.1985;31.12.9999;PRLPKXY WGIDKRA
5;0016;1,000;ST;00000000-021-9;05;03;01.09.1985;31.12.9999;WOFODBY EZIQIDB
5;0017;1,000;ST;00000000-009-1;03;03;01.09.1985;31.12.9999;LOYFMUO KXTKHMN
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TLJOYLL HJVVMDB
4;0062;2,000;ST;00000000-110-8;03;03;01.05.2023;31.12.9999;QCSEYSA FGWBNGC
4;0063;4,000;ST;00000000-110-9;06;01;01.05.2023;31.12.9999;RBZESNY HYYOBCI
5;0001;4,000;ST;00000000-111-0;03;03;01.09.1985;31.12.9999;RBZESNY HYYOBCI
6;0001;0,064;M;00000000-111-1;05;05;01.10.1985;31.12.9999;OLYWTRZ BNFVBPJ
5;0016;4,000;ST;00000000-111-2;05;03;01.01.2009;31.12.9999;LONXRVE FJZRECJ
4;0034;1,000;ST;00000000-111-3;03;03;01.05.2023;31.12.9999;DUQWQRR UYFTPCQ
5;0001;1,000;ST;00000000-111-4;03;03;01.10.1985;31.12.9999;DUQWQRR UYFTPCQ
5;0016;4,000;ST;00000000-111-5;05;03;01.10.1985;31.12.9999;NUJRYOW JKRKGEJ
5;0017;1,000;ST;00000000-111-6;05;03;01.10.1985;31.12.9999;CYEOOQX TOYLXSQ
4;0035;1,000;ST;00000000-111-7;03;03;01.05.2023;31.12.9999;QIDCSOR OQAGOMT
5;0001;1,000;ST;00000000-111-8;03;03;01.07.2011;31.12.9999;JZMJMIS AAEBMSU
5;0016;1,000;ST;00000000-111-9;05;03;01.10.1985;31.12.9999;FKGAVFT CNHNQRN
5;0017;2,000;ST;00000000-112-0;05;03;01.10.1985;31.12.9999;IEIZDEK PMBLJYP
4;0064;1,000;ST;00000000-112-1;03;03;01.05.2023;31.12.9999;HYBGVWJ FTGTHAG
5;0001;1,000;ST;00000000-112-2;03;03;01.10.1985;31.12.9999;HYBGVWJ FTGTHAG
5;0016;1,000;ST;00000000-017-6;05;03;01.10.1985;31.12.9999;TGDVGMX TNELZIJ
5;0017;1,000;ST;00000000-112-3;05;03;01.10.1985;31.12.9999;LEVWQFR VWBIOJP
4;0036;1,000;ST;00000000-112-4;03;03;01.05.2023;31.12.9999;YEOLHDU PGGUVDC
5;0001;1,000;ST;00000000-112-5;03;03;01.10.1985;31.12.9999;YEOLHDU PGGUVDC
5;0016;1,000;ST;00000000-089-7;05;03;01.10.1985;31.12.9999;SAKPCSU NBPXEJK
4;0039;1,000;ST;00000000-112-6;03;03;01.05.2023;31.12.9999;LBGWEDE HFPTSYM
5;0001;1,000;ST;00000000-112-7;03;03;01.10.1985;31.12.9999;LBGWEDE HFPTSYM
5;0016;1,000;ST;00000000-105-5;03;03;01.10.1985;31.12.9999;IHMZSTZ PINOUHQ
6;0001;0,012;M;00000000-049-5;05;05;01.01.1985;31.12.9999;OUOALHP DBFKIVT
5;0017;1,000;ST;00000000-112-8;05;03;01.10.1985;31.12.9999;CZYHMUH PRHZWMW
5;0018;1,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;LOYFMUO KXTKHMN
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;TLJOYLL HJVVMDB
5;0006;1,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;QLIRXPX ZJOZQPV
5;0014;1,000;ST;00000000-112-9;05;03;01.10.1985;31.12.9999;YOBVBPK UVMKGKQ
5;0019;1,000;ST;00000000-113-0;05;03;01.10.1985;31.12.9999;YZSOFIM GINIJVV
5;0037;1,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;HQOJNNI RREEHOT
5;0038;1,000;ST;00000000-112-3;05;03;01.10.1985;31.12.9999;LEVWQFR VWBIOJP
4;0040;1,000;ST;00000000-113-1;03;03;01.05.2023;31.12.9999;KZWHQIJ QNYRIBH
5;0001;1,000;ST;00000000-113-2;03;03;01.10.1985;31.12.9999;KZWHQIJ QNYRIBH
5;0016;2,000;ST;00000000-113-3;05;03;01.10.1985;31.12.9999;EMWGJQQ SPLQEJR
5;0017;3,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;DCWOXQF UMRMDIR
4;0041;1,000;ST;00000000-113-4;03;03;01.05.2023;31.12.9999;GONSTOK WPCPCHH
5;0001;1,000;ST;00000000-113-5;03;03;01.10.1985;31.12.9999;GONSTOK WPCPCHH
5;0016;1,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WOFODBY EZIQIDB
5;0017;1,000;ST;00000000-049-9;05;03;01.10.1985;31.12.9999;FZIUCMZ UXNAZCP
5;0018;1,000;ST;00000000-113-6;05;03;01.10.1985;31.12.9999;LUXWGFB WQBAEFR
4;0042;1,000;ST;00000000-113-7;03;03;01.05.2023;31.12.9999;JLRMYRK ZLYOMXI
5;0001;1,000;ST;00000000-113-8;03;03;01.10.1985;31.12.9999;JLRMYRK ZLYOMXI
5;0016;2,000;ST;00000000-068-0;05;03;01.10.1985;31.12.9999;DKMYXHR QRWAWJC
5;0017;2,000;ST;00000000-073-1;05;03;01.10.1985;31.12.9999;ATPPYIH OCOWCHC
5;0018;2,000;ST;00000000-008-2;05;03;01.10.1985;31.12.9999;IOHGXPC ZHUPDBN
5;0006;2,000;ST;00000000-008-1;05;03;01.10.1985;31.12.9999;JCRPELO DODXCWB
4;0043;1,000;ST;00000000-113-9;05;03;01.05.2023;31.12.9999;WUQGJIG UNTXEPK
4;0187;1,000;ST;00000000-114-0;05;03;01.05.2023;31.12.9999;XLSPJSM ELDDPXM
4;0188;1,000;ST;00000000-114-1;05;03;01.05.2023;31.12.9999;JYHUITZ VKTUXLO
4;0189;1,000;ST;00000000-044-3;03;03;01.05.2023;31.12.9999;GDEFBXX WWXKZRH
5;0001;0,018;M;00000000-025-5;05;05;01.10.1985;31.12.9999;IZIVSYW CLZFBDU
2;0069;1,000;ST;00000000-114-2;07;01;01.05.2023;31.12.9999;OATNQUX PSHPVCV
3;0190;1,000;ST;00000000-000-2;02;02;;;OATNQUX PSHPVCV
3;0023;1,000;ST;00000000-114-3;03;03;01.05.2023;31.12.9999;XXOUCZB ZGZDEWS
4;0005;1,000;ST;00000000-114-4;04;01;01.07.2016;31.12.9999;JNCUKUL PLDWWKB
4;0006;1,000;ST;00000000-114-5;05;03;01.07.2016;31.12.9999;AYULHXG NOJMXKJ
4;0011;1,000;ST;00000000-114-6;05;03;01.01.2023;31.12.9999;RIRDXHM XRAMQDI
4;0012;1,000;ST;00000000-114-7;05;03;01.07.2016;31.12.9999;LLYFPAY HFRWZLV
4;0004;1,000;ST;00000000-114-8;03;03;01.07.2016;31.12.9999;YSHMKCX DLSZDOD
5;0001;1,000;ST;00000000-114-9;03;03;01.07.2011;31.12.9999;HTYQUXB DLHIJKK
6;0001;1,000;ST;00000000-115-0;03;03;01.10.1985;31.12.9999;CZHXVRY YSAGALI
6;0016;2,000;ST;00000000-115-1;03;03;01.10.1985;31.12.9999;ZFGLLVA LSGEOTV
5;0016;4,000;ST;00000000-115-2;05;03;01.10.1985;31.12.9999;HAEARMA MLBIXEJ
5;0017;2,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;HFXQUIU VEUEUQB
4;0023;2,000;ST;00000000-115-3;03;03;01.07.2016;31.12.9999;BYJTMTD FAWYOKR
5;0001;2,000;ST;00000000-115-4;03;03;01.01.2011;31.12.9999;GBTHXDQ RVGIYHN
5;0016;4,000;ST;00000000-078-9;05;03;01.10.1985;31.12.9999;QGENCHD COSFSMC
5;0017;4,000;ST;00000000-115-5;05;03;01.10.1985;31.12.9999;UEDNRQJ UWLBZSB
4;0024;2,000;ST;00000000-115-6;03;03;01.07.2016;31.12.9999;ZHCDCJF KIAABTJ
5;0001;2,000;ST;00000000-115-7;03;03;01.01.2011;31.12.9999;CDKNMQL VTKXTHM
5;0016;4,000;ST;00000000-043-1;05;03;01.10.1985;31.12.9999;CWJFWKE DBRGJWC
5;0017;4,000;ST;00000000-115-5;05;03;01.10.1985;31.12.9999;UEDNRQJ UWLBZSB
4;0025;1,000;ST;00000000-115-8;03;03;01.07.2016;31.12.9999;EHFXLOS OEFVYHK
5;0001;1,000;ST;00000000-115-9;03;03;01.10.1985;31.12.9999;EHFXLOS OEFVYHK
6;0001;1,000;ST;00000000-116-0;03;03;01.10.1985;31.12.9999;WCNQXAR SANNBQD
6;0016;1,000;ST;00000000-115-1;03;03;01.10.1985;31.12.9999;ZFGLLVA LSGEOTV
5;0016;2,000;ST;00000000-115-2;05;03;01.10.1985;31.12.9999;HAEARMA MLBIXEJ
5;0017;1,000;ST;00000000-116-1;05;03;01.10.1985;31.12.9999;ORFJBTF AUCPERO
5;0018;1,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;KSUCBQT ITNTMON
4;0026;1,000;ST;00000000-116-2;03;03;01.07.2016;31.12.9999;ZFSNIBZ QWHWHUM
5;0001;1,000;ST;00000000-116-3;03;03;01.10.1985;31.12.9999;ZFSNIBZ QWHWHUM
6;0001;1,000;ST;00000000-116-4;03;03;01.10.1985;31.12.9999;HSKJYOA MAMXOFW
6;0016;1,000;ST;00000000-115-1;03;03;01.10.1985;31.12.9999;ZFGLLVA LSGEOTV
5;0016;2,000;ST;00000000-115-2;05;03;01.10.1985;31.12.9999;HAEARMA MLBIXEJ
5;0017;1,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;GPKVJDS XMEBLWQ
5;0018;1,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;KSUCBQT ITNTMON
4;0029;1,000;ST;00000000-116-5;03;03;01.07.2016;31.12.9999;ILASJDT UVZTPEX
5;0001;1,000;ST;00000000-116-6;03;03;01.10.1985;31.12.9999;ILASJDT UVZTPEX
5;0016;1,000;ST;00000000-108-2;05;03;01.10.1985;31.12.9999;ZIPVGLV RNBLMNH
5;0017;1,000;ST;00000000-116-7;05;03;01.10.1985;31.12.9999;UXMTYSS CSGGCNM
4;0062;1,000;ST;00000000-116-8;03;03;01.07.2016;31.12.9999;FFQTWDI LHDYRTM
4;0063;1,000;ST;00000000-116-9;03;03;01.07.2016;31.12.9999;WKPIKCS CZDQMDF
4;0034;1,000;ST;00000000-117-0;03;03;01.07.2016;31.12.9999;TTMGQGP PIATBPI
4;0035;1,000;ST;00000000-117-1;03;03;01.07.2016;31.12.9999;QJVGZGF HRXSKTD
4;0064;1,000;ST;00000000-117-2;03;03;01.07.2016;31.12.9999;FNCJACS OQRBMXH
5;0001;1,000;ST;00000000-117-3;03;03;01.10.1985;31.12.9999;FNCJACS OQRBMXH
5;0016;4,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;WOFODBY EZIQIDB
4;0036;1,000;ST;00000000-117-4;03;03;01.07.2016;31.12.9999;BPPINJL QHJMXZL
5;0001;1,000;ST;00000000-117-5;03;03;01.10.1985;31.12.9999;BPPINJL QHJMXZL
5;0016;2,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;DCWOXQF UMRMDIR
5;0017;2,000;ST;00000000-073-1;05;03;01.10.1985;31.12.9999;ATPPYIH OCOWCHC
4;0039;1,000;ST;00000000-117-6;03;03;01.07.2016;31.12.9999;CPNFMMJ VXJBMQC
5;0001;1,000;ST;00000000-117-7;03;03;01.01.2010;31.12.9999;SEFNJYF CHJXKRP
5;0016;4,000;ST;00000000-117-8;05;03;01.10.1985;31.12.9999;GTXDDGM AEVZKXG
5;0017;1,000;ST;00000000-117-9;03;03;01.10.1985;31.12.9999;RFHATJX DDYNBGZ
6;0001;0,025;M;00000000-044-1;05;05;01.10.1985;31.12.9999;BZGPMUR PBZTCGT
5;0018;4,000;ST;00000000-008-2;05;03;01.10.1985;31.12.9999;IOHGXPC ZHUPDBN
4;0040;1,000;ST;00000000-118-0;03;03;01.07.2016;31.12.9999;HDHCUTO ELXJJQR
5;0001;1,000;ST;00000000-118-1;03;03;01.07.2016;31.12.9999;ZKOYAYK BBXQISD
