Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
5;0001;1,000;ST;00000000-114-8;03;03;01.10.1985;31.12.9999;MARBUSE UAHKVHG
5;0016;1,000;ST;00000000-114-9;05;03;01.10.1985;31.12.9999;AYNSSQI ZEJIUQF
5;0017;1,000;ST;00000000-115-0;05;03;01.10.1985;31.12.9999;MITVCWK RKBGLGT
5;0018;1,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
5;0006;1,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;HBDGAFL VUITJIP
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;ENXVAHI GOIIBXS
5;0014;1,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;FHRXEWY UYUQGWB
5;0019;1,000;ST;00000000-105-5;03;03;01.10.1985;31.12.9999;IBUUTUI VPKRXXB
6;0001;0,012;M;00000000-049-5;05;05;01.01.1985;31.12.9999;BFEUFXU KCDQONL
5;0037;2,000;ST;00000000-115-1;05;03;01.10.1985;31.12.9999;TVLYSWT PPRZLNM
5;0038;1,000;ST;00000000-115-2;05;03;01.01.2007;31.12.9999;VHTACYI ROOSLVJ
4;0067;1,000;ST;00000000-115-3;03;03;01.05.2023;31.12.9999;OLMHKOG JYJCUMW
5;0001;1,000;ST;00000000-115-4;03;03;01.10.1985;31.12.9999;OLMHKOG JYJCUMW
5;0016;1,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;DXOUNJY KQNSMRQ
4;0069;1,000;ST;00000000-115-5;03;03;01.05.2023;31.12.9999;TBWRJYW DIFJHLC
5;0001;1,000;ST;00000000-115-6;03;03;01.10.1985;31.12.9999;TBWRJYW DIFJHLC
5;0016;2,000;ST;00000000-068-0;05;03;01.10.1985;31.12.9999;OVRPHPK TUTRXGF
5;0017;2,000;ST;00000000-073-1;05;03;01.10.1985;31.12.9999;JDEPSIC CYTWSGK
5;0018;2,000;ST;00000000-008-2;05;03;01.10.1985;31.12.9999;CVAZLWQ NMMOEYZ
5;0006;2,000;ST;00000000-008-1;05;03;01.10.1985;31.12.9999;XWYCJEH DWPEUYB
4;0071;1,000;ST;00000000-115-7;05;03;01.05.2023;31.12.9999;GWGHAKB EFSAYGM
4;0186;1,000;ST;00000000-115-8;05;03;01.05.2023;31.12.9999;IJXIMLY NSACWNK
4;0187;1,000;ST;00000000-115-9;05;03;01.05.2023;31.12.9999;DGXCDDC BDVTBVO
4;0188;1,000;ST;00000000-116-0;03;03;01.05.2023;31.12.9999;VEQLSJU YHBVADS
5;0001;0,021;M;00000000-025-5;05;05;01.10.1985;31.12.9999;SEHWECN GCSMGHL
4;0072;1,000;ST;00000000-116-1;03;03;01.05.2023;31.12.9999;EFEDXRA ZUYUCJH
5;0001;1,000;ST;00000000-116-2;03;03;01.10.1985;31.12.9999;EFEDXRA ZUYUCJH
5;0016;1,000;ST;00000000-070-5;05;03;01.01.2007;31.12.9999;GGRWHOG NMFRJXC
4;0083;1,000;ST;00000000-116-3;03;03;01.05.2023;31.12.9999;GCOKQJS NJREDPE
5;0001;1,000;ST;00000000-116-4;03;03;01.10.1985;31.12.9999;GCOKQJS NJREDPE
5;0016;1,000;ST;00000000-116-5;05;03;01.10.1985;31.12.9999;YWHDAJW YQQEEOV
5;0017;2,000;ST;00000000-116-6;05;03;01.10.1985;31.12.9999;KSQQANS FMKJTAR
5;0018;1,000;ST;00000000-116-7;05;03;01.10.1985;31.12.9999;VNYUBWB XQRBZKH
5;0006;1,000;ST;00000000-029-2;05;03;01.10.1985;31.12.9999;SUSDNHE SAGLFCY
5;0014;1,000;ST;00000000-029-5;05;03;01.10.1985;31.12.9999;AHGZXBD MUKJHLQ
5;0019;1,000;ST;00000000-116-8;05;03;01.10.1985;31.12.9999;MYGMVWC RAOCCLT
4;0073;1,000;ST;00000000-116-9;03;03;01.05.2023;31.12.9999;JXTHJFC CRKCSUM
2;0069;1,000;ST;00000000-117-0;07;01;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
3;0189;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
3;0017;1,000;ST;00000000-117-1;03;03;01.05.2023;31.12.9999;BYOACKS ODXYEOE
4;0005;1,000;ST;00000000-117-2;04;01;01.07.2019;31.12.9999;MKRYKHN TXUQFFK
4;0001;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
4;0016;1,000;ST;00000000-117-3;04;01;01.01.2019;31.12.9999;GWJCBQP CZCAABV
4;0017;1,000;ST;00000000-117-4;04;01;01.01.2019;31.12.9999;TVIFRYP HSEHMZH
4;0004;1,000;ST;00000000-117-5;06;01;01.01.2019;31.12.9999;ATKXFHI GOVCYOK
5;0001;1,000;ST;00000000-117-6;03;03;01.01.2018;31.12.9999;KOXJGSA BLKNHVZ
5;0016;2,000;ST;00000000-009-1;03;03;01.01.2018;31.12.9999;HBDGAFL VUITJIP
6;0001;0,024;M;00000000-009-2;05;05;01.10.1985;31.12.9999;ENXVAHI GOIIBXS
5;0017;2,000;ST;00000000-001-7;05;03;01.09.1985;31.12.9999;QJDFTPT VBBSNXD
5;0018;2,000;ST;00000000-027-2;05;03;01.10.1993;31.12.9999;XKMXWFH FOASNUH
4;0023;1,000;ST;00000000-117-7;03;03;01.01.2019;31.12.9999;DFVORHB FSDVTNM
5;0001;0,116;M;00000000-117-8;05;05;01.10.1985;31.12.9999;HNDTKEW EGYFGHY
4;0024;1,000;ST;00000000-117-9;03;03;01.01.2019;31.12.9999;IZJYMID IANGGJE
5;0001;1,000;ST;00000000-118-0;03;03;01.10.1985;31.12.9999;IZJYMID IANGGJE
5;0016;4,000;ST;00000000-112-6;05;03;01.10.1985;31.12.9999;TZZKVAB ROPFGZB
5;0017;2,000;ST;00000000-118-1;03;03;01.10.1985;31.12.9999;WUONFNU XHUXQDZ
6;0001;0,048;M;00000000-118-2;05;05;01.01.1985;31.12.9999;ENXVAHI GOIIBXS
4;0025;1,000;ST;00000000-118-3;03;03;01.01.2019;31.12.9999;YWJKZCX SUXGEJY
5;0001;1,000;ST;00000000-118-4;03;03;01.10.1985;31.12.9999;YWJKZCX SUXGEJY
5;0016;2,000;ST;00000000-118-5;05;03;01.10.1985;31.12.9999;NPMDURH MKSBUEK
5;0017;2,000;ST;00000000-118-6;05;03;01.10.1985;31.12.9999;ROBWFDK DEWGHGE
4;0026;1,000;ST;00000000-118-7;03;03;01.01.2019;31.12.9999;ZRHAEVK SITVLSM
5;0001;1,000;ST;00000000-118-8;03;03;01.10.1985;31.12.9999;ZRHAEVK SITVLSM
5;0016;2,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;FHRXEWY UYUQGWB
4;0190;1,000;ST;00000000-118-9;03;03;01.01.2019;31.12.9999;MQJFXNA FWKZFOK
5;0001;1,000;ST;00000000-119-0;03;03;01.10.1985;31.12.9999;MQJFXNA FWKZFOK
5;0016;1,000;ST;00000000-005-2;05;03;01.10.1985;31.12.9999;ZTZAMCR VOIUPPU
5;0017;1,000;ST;00000000-119-1;05;03;01.10.1985;31.12.9999;LQXNLDM TKAQJAZ
5;0018;1,000;ST;00000000-111-3;05;03;01.10.1985;31.12.9999;JZOGHGJ OIHXCYN
5;0006;1,000;ST;00000000-111-4;05;03;01.10.1985;31.12.9999;WCEUPMN NJCUPNW
5;0014;1,000;ST;00000000-119-2;05;03;01.10.1985;31.12.9999;GHATLXR NMAJTDU
5;0019;1,000;ST;00000000-032-0;05;03;01.10.1985;31.12.9999;WBASBKI HNIFBVU
4;0029;1,000;ST;00000000-119-3;03;03;01.01.2019;31.12.9999;UWBYGAG RWIAOAT
4;0062;2,000;ST;00000000-112-0;06;01;01.01.2019;31.12.9999;IQVHMVL MINAMDD
5;0001;2,000;ST;00000000-112-1;03;03;01.09.1985;31.12.9999;IQVHMVL MINAMDD
6;0001;0,032;M;00000000-112-2;05;05;01.10.1985;31.12.9999;KWAPBVP QXWHCZL
5;0016;2,000;ST;00000000-112-3;05;03;01.01.2009;31.12.9999;LQYLHWD JTKRPLW
4;0063;1,000;ST;00000000-119-4;06;01;01.01.2019;31.12.9999;FJPNMBZ OJFUQSX
5;0001;1,000;ST;00000000-119-5;03;03;01.09.1985;31.12.9999;FJPNMBZ OJFUQSX
6;0001;0,066;M;00000000-028-8;05;05;01.10.1985;31.12.9999;PDXRPDW MDBIEGC
5;0016;1,000;ST;00000000-119-6;05;03;01.10.1993;31.12.9999;DWDRASY OZSCASO
4;0034;1,000;ST;00000000-119-7;03;03;01.01.2019;31.12.9999;LSTWXXH DLVGBUG
4;0035;2,000;ST;00000000-119-8;06;01;01.01.2019;31.12.9999;MVDQHIO ZEIOIUR
5;0001;2,000;ST;00000000-119-9;03;03;01.09.1985;31.12.9999;MVDQHIO ZEIOIUR
6;0001;0,100;M;00000000-120-0;05;05;01.01.1985;31.12.9999;JWLMILD RLXTUQA
5;0016;4,000;ST;00000000-108-5;05;03;01.07.2004;31.12.9999;OCKINXL MCBZQMJ
4;0036;2,000;ST;00000000-120-1;03;03;01.01.2019;31.12.9999;KHKYXRB DOMSKAL
4;0039;2,000;ST;00000000-120-2;03;03;01.01.2019;31.12.9999;NKHPDPT PKTTJDV
5;0001;0,030;M;00000000-120-3;05;05;01.01.1985;31.12.9999;QIJCCKM OARRUWR
5;0016;0,040;M;00000000-120-3;05;05;01.10.1985;31.12.9999;QIJCCKM OARRUWR
4;0125;1,000;ST;00000000-120-4;03;03;01.01.2019;31.12.9999;JFXMSNP WYQKCQF
4;0040;1,000;ST;00000000-120-5;03;03;01.01.2019;31.12.9999;IYUYKRD AQDRAHV
5;0001;1,000;ST;00000000-120-6;03;03;01.10.1985;31.12.9999;IYUYKRD AQDRAHV
5;0016;2,000;ST;00000000-118-5;05;03;01.10.1985;31.12.9999;NPMDURH MKSBUEK
5;0017;2,000;ST;00000000-118-6;05;03;01.10.1985;31.12.9999;ROBWFDK DEWGHGE
4;0043;1,000;ST;00000000-120-7;06;01;01.01.2019;31.12.9999;XQENOFU IPGRMWQ
5;0001;1,000;ST;00000000-120-8;03;03;01.09.1985;31.12.9999;XQENOFU IPGRMWQ
6;0002;0,050;M;00000000-120-9;05;05;01.01.1985;31.12.9999;MREAYNG LZUYLRI
5;0016;1,000;ST;00000000-006-5;05;03;01.09.1985;31.12.9999;NXAIYUS HGSZDRI
5;0017;1,000;ST;00000000-003-0;05;03;01.09.1985;31.12.9999;UDCKMHW JVGPMRO
3;0191;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
3;0028;1,000;ST;00000000-121-0;07;01;01.05.2023;31.12.9999;PTURGTZ HLXOKLZ
4;0005;1,000;ST;00000000-121-1;04;01;01.05.2023;31.12.9999;JOGYVMO YZRBTOL
4;0004;1,000;ST;00000000-121-2;07;01;01.05.2023;31.12.9999;RJODOLS WLAGCRE
5;0001;1,000;ST;00000000-121-3;03;03;01.05.2023;31.12.9999;FGMNBHC LOAQEUR
4;0192;1,000;ST;00000000-121-4;06;01;01.05.2023;31.12.9999;TCPMEOQ BIKWAGN
5;0001;1,000;ST;00000000-121-5;03;03;01.09.1985;31.12.9999;TCPMEOQ BIKWAGN
5;0016;1,000;ST;00000000-121-6;05;03;01.09.1985;31.12.9999;CGRSVJS SFOSHIF
5;0017;1,000;ST;00000000-019-7;05;03;01.07.2003;31.12.9999;TZNPRQJ FYDQOEG
4;0085;3,000;ST;00000000-121-7;06;01;01.05.2023;31.12.9999;VONJQBC IKTXCOE
5;0001;3,000;ST;00000000-121-8;03;03;01.09.1985;31.12.9999;VONJQBC IKTXCOE
5;0016;36,000;ST;00000000-121-9;05;03;01.09.1985;31.12.9999;YBRAAPJ IJXIKYA
4;0086;4,000;ST;00000000-122-0;06;01;01.05.2023;31.12.9999;XBUXGKG UXMJEKT
5;0001;4,000;ST;00000000-122-1;03;03;01.09.1985;31.12.9999;XBUXGKG UXMJEKT
6;0001;0,432;M;00000000-043-0;05;05;01.10.1985;31.12.9999;JQDRLQV IMNSCOO
5;0016;8,000;ST;00000000-122-2;05;03;01.09.1985;31.12.9999;VYUTVOU EWRHSWN
4;0088;2,000;ST;00000000-122-3;06;01;01.05.2023;31.12.9999;FPBGDBL JYAWDYE
5;0001;2,000;ST;00000000-122-4;03;03;01.09.1985;31.12.9999;FPBGDBL JYAWDYE
5;0016;24,000;ST;00000000-122-5;05;03;01.09.1985;31.12.9999;EERVFPM KCPPJGS
5;0017;24,000;ST;00000000-122-6;05;03;01.09.1985;31.12.9999;EDQNOSP HLDBIIL
4;0193;1,000;ST;00000000-121-4;06;01;01.05.2023;31.12.9999;TCPMEOQ BIKWAGN
5;0001;1,000;ST;00000000-121-5;03;03;01.09.1985;31.12.9999;TCPMEOQ BIKWAGN
5;0016;1,000;ST;00000000-121-6;05;03;01.09.1985;31.12.9999;CGRSVJS SFOSHIF
5;0017;1,000;ST;00000000-019-7;05;03;01.07.2003;31.12.9999;TZNPRQJ FYDQOEG
3;0130;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
3;0194;1,000;ST;00000000-122-7;03;03;01.05.2023;31.12.9999;ZUWRQPZ RALNHAU
4;0005;1,000;ST;00000000-122-8;04;01;01.07.2023;31.12.9999;NMQUVSE VKJPFOW
4;0004;1,000;ST;00000000-122-9;06;01;01.01.2019;31.12.9999;TNUWHBK ISYTQTN
5;0001;1,000;ST;00000000-123-0;03;03;01.07.2017;31.12.9999;DEZGSUU ZMGNPGE
6;0001;1,000;ST;00000000-123-1;03;03;01.10.1985;31.12.9999;JNBLBDX MQQZYJE
7;0001;0,006;M2;00000000-123-2;05;05;01.01.1985;31.12.9999;TSBEZRS FJIMUCU
6;0016;1,000;ST;00000000-123-3;03;03;01.10.1985;31.12.9999;ANJRUGY FWHPPPQ
6;0017;2,000;ST;00000000-123-4;05;03;01.10.1985;31.12.9999;NIGTLPF UFIQPME
6;0018;1,000;ST;00000000-098-4;05;03;01.10.1985;31.12.9999;PHTWLWD CRXUUDF
6;0006;1,000;ST;00000000-098-5;05;03;01.10.1985;01.01.2024;BUZXBEG SMEPLSK
5;0016;1,000;ST;00000000-123-5;05;03;01.07.2023;31.12.9999;DSYGADM CGIEDGO
5;0017;1,000;ST;00000000-123-6;05;03;01.07.2023;31.12.9999;VTOJBBR ABTINOF
5;0018;0,350;M;00000000-044-4;05;03;01.01.2013;31.12.9999;TLSZBYJ IOINJPU
4;0023;1,000;ST;00000000-123-7;03;03;01.01.2019;31.12.9999;IABETUB EJIPMDK
5;0001;1,000;ST;00000000-123-8;03;03;01.10.1985;31.12.9999;IABETUB EJIPMDK
5;0016;2,000;ST;00000000-123-4;05;03;01.10.1985;31.12.9999;NIGTLPF UFIQPME
4;0024;1,000;ST;00000000-123-9;03;03;01.01.2019;31.12.9999;BYPIIRZ MTGNKMD
5;0001;1,000;ST;00000000-124-0;03;03;01.10.1985;31.12.9999;BYPIIRZ MTGNKMD
5;0016;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
4;0025;1,000;ST;00000000-124-1;03;03;01.01.2019;31.12.9999;QFXNOGU FGZJMNR
5;0001;1,000;ST;00000000-124-2;03;03;01.10.1985;31.12.9999;QFXNOGU FGZJMNR
5;0016;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
5;0017;1,000;ST;00000000-124-3;05;03;01.10.1985;31.12.9999;JGUPXGY DEAEXGW
4;0026;1,000;ST;00000000-119-4;06;01;01.01.2019;31.12.9999;FJPNMBZ OJFUQSX
5;0001;1,000;ST;00000000-119-5;03;03;01.09.1985;31.12.9999;FJPNMBZ OJFUQSX
6;0001;0,066;M;00000000-028-8;05;05;01.10.1985;31.12.9999;PDXRPDW MDBIEGC
5;0016;1,000;ST;00000000-119-6;05;03;01.10.1993;31.12.9999;DWDRASY OZSCASO
4;0029;1,000;ST;00000000-119-8;06;01;01.01.2019;31.12.9999;MVDQHIO ZEIOIUR
5;0001;1,000;ST;00000000-119-9;03;03;01.09.1985;31.12.9999;MVDQHIO ZEIOIUR
6;0001;0,050;M;00000000-120-0;05;05;01.01.1985;31.12.9999;JWLMILD RLXTUQA
5;0016;2,000;ST;00000000-108-5;05;03;01.07.2004;31.12.9999;OCKINXL MCBZQMJ
4;0062;1,000;ST;00000000-120-1;03;03;01.01.2019;31.12.9999;KHKYXRB DOMSKAL
4;0063;1,000;ST;00000000-120-2;03;03;01.01.2019;31.12.9999;NKHPDPT PKTTJDV
5;0001;0,015;M;00000000-120-3;05;05;01.01.1985;31.12.9999;QIJCCKM OARRUWR
5;0016;0,040;M;00000000-120-3;05;05;01.10.1985;31.12.9999;QIJCCKM OARRUWR
4;0034;1,000;ST;00000000-124-4;03;03;01.01.2019;31.12.9999;HVQJHXN EKCYXQW
5;0001;1,000;ST;00000000-124-5;03;03;01.10.1985;31.12.9999;HVQJHXN EKCYXQW
5;0016;2,000;ST;00000000-124-6;05;03;01.10.1985;31.12.9999;RPYWDHC NMYMFEN
5;0017;1,000;ST;00000000-124-7;05;03;01.10.1985;31.12.9999;BXIQZYY LIZEPEF
5;0018;1,000;ST;00000000-115-9;05;03;01.10.1985;31.12.9999;DGXCDDC BDVTBVO
5;0006;1,000;ST;00000000-116-0;03;03;01.10.1985;31.12.9999;VEQLSJU YHBVADS
6;0001;0,021;M;00000000-025-5;05;05;01.10.1985;31.12.9999;SEHWECN GCSMGHL
4;0035;1,000;ST;00000000-124-8;03;03;01.01.2019;31.12.9999;VRRAQCL OCIUYTT
5;0001;1,000;ST;00000000-124-9;03;03;01.10.1985;31.12.9999;VRRAQCL OCIUYTT
5;0016;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
5;0017;1,000;ST;00000000-044-7;05;03;01.10.1985;31.12.9999;DFTQBGX AWEMBDW
4;0064;1,000;ST;00000000-125-0;03;03;01.01.2019;31.12.9999;ISWCTZD NUHXRXF
5;0001;1,000;ST;00000000-125-1;03;03;01.10.1985;31.12.9999;ISWCTZD NUHXRXF
5;0016;3,000;ST;00000000-125-2;05;03;01.10.1985;31.12.9999;GYSODWS UGMPBCM
4;0036;1,000;ST;00000000-125-3;03;03;01.01.2019;31.12.9999;UAWAEFD QDCVECH
5;0001;1,000;ST;00000000-125-4;03;03;01.10.1985;31.12.9999;UAWAEFD QDCVECH
5;0016;2,000;ST;00000000-125-5;05;03;01.10.1985;31.12.9999;XJCYFFI DQFVWBN
4;0039;1,000;ST;00000000-125-6;03;03;01.01.2019;31.12.9999;MKNRXRS TLWNSCQ
5;0001;1,000;ST;00000000-125-7;03;03;01.10.1985;31.12.9999;MKNRXRS TLWNSCQ
6;0001;0,005;M2;00000000-085-2;05;05;01.10.1985;31.12.9999;SMRBGFB DVUJGUH
6;0016;1,000;ST;00000000-125-8;05;03;01.10.1985;31.12.9999;VPSYUKX WJQWWDR
5;0016;1,000;ST;00000000-125-9;05;03;01.10.1985;31.12.9999;KQFIDPD SPEHLPD
5;0017;1,000;ST;00000000-126-0;05;03;01.10.1985;31.12.9999;YGLNDSH AMWBRQP
5;0018;2,000;ST;00000000-019-7;05;03;01.10.1985;31.12.9999;TZNPRQJ FYDQOEG
4;0040;1,000;ST;00000000-126-1;03;03;01.01.2019;31.12.9999;AWVBNBJ URFONMC
5;0001;1,000;ST;00000000-126-2;03;03;01.10.1985;31.12.9999;AWVBNBJ URFONMC
5;0016;2,000;ST;00000000-009-0;05;03;01.10.1985;31.12.9999;RIHTIRJ GWAZXEJ
5;0017;2,000;ST;00000000-073-5;05;03;01.10.1985;31.12.9999;JAABNHB ISTFLZH
4;0041;1,000;ST;00000000-126-3;03;03;01.01.2019;31.12.9999;AORJVTX DFJTLJJ
5;0001;1,000;ST;00000000-126-4;03;03;01.10.1985;31.12.9999;AORJVTX DFJTLJJ
5;0016;1,000;ST;00000000-005-2;05;03;01.10.1985;31.12.9999;ZTZAMCR VOIUPPU
5;0017;1,000;ST;00000000-119-1;05;03;01.10.1985;31.12.9999;LQXNLDM TKAQJAZ
5;0018;1,000;ST;00000000-111-3;05;03;01.10.1985;31.12.9999;JZOGHGJ OIHXCYN
5;0006;1,000;ST;00000000-111-4;05;03;01.10.1985;31.12.9999;WCEUPMN NJCUPNW
5;0014;1,000;ST;00000000-111-5;05;03;01.10.1985;31.12.9999;WJRLTIQ GOPLEGZ
5;0019;1,000;ST;00000000-032-0;05;03;01.10.1985;31.12.9999;WBASBKI HNIFBVU
4;0195;1,000;ST;00000000-126-5;03;03;01.01.2019;31.12.9999;DIGMZOS SJGXNUE
4;0042;2,000;ST;00000000-112-0;06;01;01.01.2019;31.12.9999;IQVHMVL MINAMDD
5;0001;2,000;ST;00000000-112-1;03;03;01.09.1985;31.12.9999;IQVHMVL MINAMDD
6;0001;0,032;M;00000000-112-2;05;05;01.10.1985;31.12.9999;KWAPBVP QXWHCZL
5;0016;2,000;ST;00000000-112-3;05;03;01.01.2009;31.12.9999;LQYLHWD JTKRPLW
4;0043;1,000;ST;00000000-126-6;03;03;01.01.2019;31.12.9999;OGYQFFZ YFSWWRX
5;0001;1,000;ST;00000000-126-7;03;03;01.01.2014;31.12.9999;QLHBRZQ IYCNXKH
5;0016;4,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;XKMXWFH FOASNUH
5;0017;4,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;HBDGAFL VUITJIP
6;0001;0,048;M;00000000-009-2;05;05;01.10.1985;31.12.9999;ENXVAHI GOIIBXS
5;0018;2,000;ST;00000000-126-8;03;03;01.01.2013;31.12.9999;FLLHZTO ZKDFEKF
6;0001;0,030;M;00000000-126-9;05;05;01.01.1985;31.12.9999;DNQCWUC XYVWUNG
6;0016;0,040;M;00000000-126-9;05;05;01.01.1985;31.12.9999;DNQCWUC XYVWUNG
5;0006;2,000;ST;00000000-001-7;05;03;01.01.2014;31.12.9999;QJDFTPT VBBSNXD
4;0044;1,000;ST;00000000-127-0;03;03;01.01.2019;31.12.9999;HWCIUST UGOXYIR
5;0001;1,000;ST;00000000-127-1;03;03;01.10.1985;31.12.9999;HWCIUST UGOXYIR
5;0016;2,000;ST;00000000-127-2;05;03;01.10.1985;31.12.9999;BEWMPLE KMLAPFI
4;0067;1,000;ST;00000000-127-3;03;03;01.01.2019;31.12.9999;MPKEFHR OAXJRMJ
5;0001;1,000;ST;00000000-127-4;03;03;01.10.1985;31.12.9999;MPKEFHR OAXJRMJ
5;0016;3,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;XKMXWFH FOASNUH
5;0017;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
5;0018;1,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;HBDGAFL VUITJIP
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;ENXVAHI GOIIBXS
4;0069;1,000;ST;00000000-127-5;03;03;01.01.2019;31.12.9999;HBFYLKV TZJFCCW
5;0001;1,000;ST;00000000-127-6;03;03;01.10.1985;31.12.9999;HBFYLKV TZJFCCW
5;0016;1,000;ST;00000000-127-7;05;03;01.10.1985;31.12.9999;JRHFMKH QESSBZM
5;0017;1,000;ST;00000000-075-8;05;03;01.10.1985;31.12.9999;JGFNJDH ASQGXLL
4;0071;1,000;ST;00000000-127-8;03;03;01.01.2019;31.12.9999;EYDXYVD KFCDUMT
5;0001;1,000;ST;00000000-127-9;03;03;01.10.1985;31.12.9999;EYDXYVD KFCDUMT
5;0016;28,000;ST;00000000-128-0;05;03;01.10.1985;31.12.9999;QBZCFVE JQEFBBQ
4;0072;2,000;ST;00000000-128-1;03;03;01.01.2019;31.12.9999;XMGKLJP AGHEGSZ
4;0083;1,000;ST;00000000-128-2;03;03;01.01.2019;31.12.9999;LFBRYOA CSQVDHU
5;0001;1,000;ST;00000000-128-3;03;03;01.10.1985;31.12.9999;LFBRYOA CSQVDHU
5;0016;2,000;ST;00000000-128-4;05;03;01.10.1985;31.12.9999;IZSXUNN SVTJCEP
4;0073;1,000;ST;00000000-128-5;05;03;01.07.2023;31.12.9999;USYZCFY LCNCNPU
4;0133;2,000;ST;00000000-128-6;05;03;01.07.2023;31.12.9999;UQOHBUS HOGMFLS
4;0196;1,000;ST;00000000-098-1;05;03;01.01.2019;31.12.9999;XZLWWLZ VEPOXBF
4;0197;1,000;M;00000000-044-4;05;03;01.01.2019;31.12.9999;TLSZBYJ IOINJPU
4;0198;5,000;M;00000000-044-4;05;03;01.01.2019;31.12.9999;TLSZBYJ IOINJPU
4;0199;1,000;ST;00000000-123-6;05;03;01.07.2023;31.12.9999;VTOJBBR ABTINOF
2;0072;1,000;ST;00000000-128-7;03;03;01.05.2023;31.12.9999;JIIVKLI ARWBBVW
3;0005;1,000;ST;00000000-128-8;04;01;01.01.2022;31.12.9999;WFUGYSY FECAJWN
3;0004;1,000;ST;00000000-128-9;03;03;01.10.1985;31.12.9999;DRMXTGC UFHDDMT
4;0001;1,000;ST;00000000-129-0;03;03;01.01.2022;31.12.9999;YSGAZVK JLFHTTD
4;0016;2,000;ST;00000000-129-1;05;03;01.10.1985;31.12.9999;EFUAPUX ZJDHPUC
4;0017;4,000;ST;00000000-129-2;05;03;01.10.1985;31.12.9999;ANDUGFG LWAKADT
4;0018;2,000;ST;00000000-129-3;05;03;01.10.1985;31.12.9999;GHQAMYP ZMCORWZ
4;0006;2,000;ST;00000000-129-4;05;03;01.10.1985;31.12.9999;JCSJBHJ XCMMOWS
4;0014;2,000;ST;00000000-018-9;05;03;01.10.1985;31.12.9999;SBEMENR IDMBGSU
4;0019;2,000;ST;00000000-129-5;05;03;01.07.2007;31.12.9999;JUQOQDT CNHCWMA
4;0037;1,000;ST;00000000-022-4;05;03;01.07.2007;31.12.9999;HSQBDYF ZGAVQOF
4;0038;1,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;TVZTWKM IPHRYSI
3;0023;2,000;ST;00000000-129-6;03;03;01.10.1985;31.12.9999;BAGOJHC UIAZVKI
4;0001;2,000;ST;00000000-129-7;03;03;01.10.1985;31.12.9999;BAGOJHC UIAZVKI
4;0016;6,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;DXOUNJY KQNSMRQ
4;0017;2,000;ST;00000000-129-8;05;03;01.10.1985;31.12.9999;EDNYBXP SLZASFH
3;0024;1,000;ST;00000000-129-9;03;03;01.10.1985;31.12.9999;OLGEVIW BGYEPQP
4;0001;1,000;ST;00000000-130-0;03;03;01.10.1985;31.12.9999;OLGEVIW BGYEPQP
4;0016;2,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;UDCKMHW JVGPMRO
3;0025;2,000;ST;00000000-094-8;03;03;01.10.1985;31.12.9999;ZTBSRTH RWQIREL
4;0001;2,000;ST;00000000-094-9;03;03;01.10.1985;31.12.9999;ZTBSRTH RWQIREL
5;0001;0,132;M;00000000-037-4;05;05;01.01.1985;31.12.9999;QIJCCKM OARRUWR
4;0016;2,000;ST;00000000-095-0;05;03;01.10.1985;31.12.9999;FIVTRFO KCYRZJN
3;0026;1,000;ST;00000000-130-1;03;03;01.10.1985;31.12.9999;MQPVTLX KTDUPKJ
4;0001;1,000;ST;00000000-130-2;03;03;01.10.1985;31.12.9999;MQPVTLX KTDUPKJ
4;0016;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;YPENVEQ ZEZQCZO
3;0029;1,000;ST;00000000-130-3;03;03;01.10.1985;31.12.9999;PHNQBVF WTUZBLC
3;0062;2,000;ST;00000000-130-4;03;03;01.10.1985;31.12.9999;XPTMGAF VKFZUJD
