Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
5;0001;1,000;ST;00000000-121-5;03;03;01.09.1985;31.12.9999;FDQYGEJ HCQZHDG
5;0015;1,000;ST;00000000-121-6;05;03;01.09.1985;31.12.9999;BFXKCUP IWDYHAE
5;0016;1,000;ST;00000000-019-7;05;03;01.07.2003;31.12.9999;EAGDPDU JZILAWM
3;0129;1,000;ST;00000000-000-2;02;02;;;IFQCSJR MZQBIAA
3;0194;1,000;ST;00000000-122-9;03;03;01.11.2023;31.12.9999;OQSBNXQ CKNGYBP
4;0004;1,000;ST;00000000-123-0;04;01;01.07.2023;31.12.9999;IGTORJR YRCERND
4;0003;1,000;ST;00000000-123-1;06;01;01.10.1985;31.12.9999;HNVFJWK RTCKZUD
5;0001;1,000;ST;00000000-123-2;03;03;01.07.2017;31.12.9999;TXZYMMN SOWADQP
6;0001;1,000;ST;00000000-123-3;03;03;01.10.1985;31.12.9999;ZQWVJMV WRBOEER
7;0001;0,006;M2;00000000-123-4;05;05;01.01.1985;31.12.9999;NQDSOOF UCGFBQO
6;0015;1,000;ST;00000000-123-5;03;03;01.10.1985;31.12.9999;ZYEGGVS CGOPHIW
6;0016;2,000;ST;00000000-123-6;05;03;01.10.1985;31.12.9999;FXJHHWE XTIOBKE
6;0017;1,000;ST;00000000-098-3;05;03;01.10.1985;31.12.9999;LNEXVSI LBJPNOO
6;0005;1,000;ST;00000000-098-4;05;03;01.01.2024;31.12.9999;DMACYXP XNOAWYF
5;0015;1,000;ST;00000000-123-7;05;03;01.07.2023;31.12.9999;OPQIWGX SXIYJZL
5;0016;1,000;ST;00000000-123-8;05;03;01.07.2023;31.12.9999;KOCHGJO FXXTUJB
5;0017;0,350;M;00000000-044-4;05;03;01.01.2013;31.12.9999;VBRUTRZ RDLYEWM
4;0022;1,000;ST;00000000-123-9;03;03;01.10.1985;31.12.9999;FVSEKNN QYHLBYM
5;0001;1,000;ST;00000000-124-0;03;03;01.10.1985;31.12.9999;FVSEKNN QYHLBYM
5;0015;2,000;ST;00000000-123-6;05;03;01.10.1985;31.12.9999;FXJHHWE XTIOBKE
4;0023;1,000;ST;00000000-124-1;03;03;01.10.1985;31.12.9999;AAJYWSM EFHVAPJ
5;0001;1,000;ST;00000000-124-2;03;03;01.10.1985;31.12.9999;AAJYWSM EFHVAPJ
5;0015;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
4;0024;1,000;ST;00000000-124-3;03;03;01.10.1985;31.12.9999;RSOCWVN BQTYMXU
5;0001;1,000;ST;00000000-124-4;03;03;01.10.1985;31.12.9999;RSOCWVN BQTYMXU
5;0015;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
5;0016;1,000;ST;00000000-124-5;05;03;01.10.1985;31.12.9999;PVVEKBE WOUXQPA
4;0025;1,000;ST;00000000-124-6;06;01;01.10.1985;31.12.9999;QLJKXEY GSIEDZY
5;0001;1,000;ST;00000000-124-7;03;03;01.09.1985;31.12.9999;QLJKXEY GSIEDZY
6;0001;0,066;M;00000000-028-8;05;05;01.10.1985;31.12.9999;QQFXYDA WCHOHSI
5;0015;1,000;ST;00000000-124-8;05;03;01.10.1993;31.12.9999;KPZKVSO KLQPNEU
4;0028;1,000;ST;00000000-124-9;06;01;01.10.1985;31.12.9999;DUEGGNL EKOOSVJ
5;0001;1,000;ST;00000000-125-0;03;03;01.09.1985;31.12.9999;DUEGGNL EKOOSVJ
6;0001;0,050;M;00000000-125-1;05;05;01.01.1985;31.12.9999;CNAHCGM YUMVWLF
5;0015;2,000;ST;00000000-108-4;05;03;01.07.2004;31.12.9999;XFGPLBL WMXKZRO
4;0061;1,000;ST;00000000-117-1;03;03;01.10.1985;31.12.9999;EZSKPEI INZVXJK
4;0062;1,000;ST;00000000-117-2;03;03;01.10.1985;31.12.9999;XPTIDAV VTSTKIX
5;0001;0,015;M;00000000-117-3;05;05;01.01.1985;31.12.9999;JUFQVCP FQBYABE
5;0015;0,040;M;00000000-117-3;05;05;01.10.1985;31.12.9999;JUFQVCP FQBYABE
4;0033;1,000;ST;00000000-125-2;03;03;01.10.1985;31.12.9999;ASUJADC YEYXMNF
5;0001;1,000;ST;00000000-125-3;03;03;01.10.1985;31.12.9999;ASUJADC YEYXMNF
5;0015;2,000;ST;00000000-125-4;05;03;01.10.1985;31.12.9999;FLWCWFI YQILXIE
5;0016;1,000;ST;00000000-125-5;05;03;01.10.1985;31.12.9999;ZSKJBFE STESRHD
5;0017;1,000;ST;00000000-115-0;05;03;01.10.1985;31.12.9999;CIKDHLG DVRMRXE
5;0005;1,000;ST;00000000-115-1;03;03;01.10.1985;31.12.9999;LYGLHUW ZYPPDQT
6;0001;0,021;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
4;0034;1,000;ST;00000000-125-6;03;03;01.10.1985;31.12.9999;JBKQTGT JQTZGXB
5;0001;1,000;ST;00000000-125-7;03;03;01.10.1985;31.12.9999;JBKQTGT JQTZGXB
5;0015;3,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
5;0016;1,000;ST;00000000-044-7;05;03;01.10.1985;31.12.9999;GLLIFEX RWJGJQS
4;0063;1,000;ST;00000000-125-8;03;03;01.10.1985;31.12.9999;BLYCVXZ MONKHAN
5;0001;1,000;ST;00000000-125-9;03;03;01.10.1985;31.12.9999;BLYCVXZ MONKHAN
5;0015;3,000;ST;00000000-126-0;05;03;01.10.1985;31.12.9999;RRJFXEP OYUECLQ
4;0035;1,000;ST;00000000-126-1;03;03;01.10.1985;31.12.9999;BQJUICQ IFPWJEX
5;0001;1,000;ST;00000000-126-2;03;03;01.10.1985;31.12.9999;BQJUICQ IFPWJEX
5;0015;2,000;ST;00000000-126-3;05;03;01.10.1985;31.12.9999;NWGLFGR YJUISMN
4;0038;1,000;ST;00000000-126-4;03;03;01.10.1985;31.12.9999;NEYTMJK XDQYXXJ
5;0001;1,000;ST;00000000-126-5;03;03;01.10.1985;31.12.9999;NEYTMJK XDQYXXJ
6;0001;0,005;M2;00000000-085-1;05;05;01.10.1985;31.12.9999;MKJUYJI FISZYAY
6;0015;1,000;ST;00000000-126-6;05;03;01.10.1985;31.12.9999;LUIOZSB BOTWEYC
5;0015;1,000;ST;00000000-126-7;05;03;01.10.1985;31.12.9999;HPLQQDV BRDXVMQ
5;0016;1,000;ST;00000000-126-8;05;03;01.10.1985;31.12.9999;SQNHJHM PMUSULL
5;0017;2,000;ST;00000000-019-7;05;03;01.10.1985;31.12.9999;EAGDPDU JZILAWM
4;0039;1,000;ST;00000000-126-9;03;03;01.10.1985;31.12.9999;PEWHKHP OEIHTOJ
5;0001;1,000;ST;00000000-127-0;03;03;01.10.1985;31.12.9999;PEWHKHP OEIHTOJ
5;0015;1,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SCYOVYW BWWZLZK
5;0016;1,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;KYDQOGV TFVHCPR
5;0017;2,000;ST;00000000-073-4;05;03;01.10.1985;31.12.9999;RKSCGDZ KHKLBTH
5;0005;2,000;ST;00000000-009-0;05;03;01.10.1985;31.12.9999;YYCVSUW OBQNQUV
4;0040;1,000;ST;00000000-127-1;03;03;01.10.1985;31.12.9999;DFREFKJ YGOVRPS
4;0041;2,000;ST;00000000-111-1;06;01;01.10.1985;31.12.9999;PGHAKST RHUDOKR
5;0001;2,000;ST;00000000-111-2;03;03;01.09.1985;31.12.9999;PGHAKST RHUDOKR
6;0001;0,032;M;00000000-111-3;05;05;01.10.1985;31.12.9999;QVCHYPW GATZCRX
5;0015;2,000;ST;00000000-111-4;05;03;01.01.2009;31.12.9999;CHCMZSX DAWVLFA
4;0042;1,000;ST;00000000-127-2;03;03;01.10.1985;31.12.9999;DRXVRKM MGPLEAD
5;0001;1,000;ST;00000000-127-3;03;03;01.01.2014;31.12.9999;LEZPTDL GDOPBBR
5;0015;4,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;JJNWASI XEIPZUO
5;0016;4,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;WQFPRRO HTOTPDR
6;0001;0,048;M;00000000-009-2;05;05;01.10.1985;31.12.9999;EQPAGHF ASXVZME
5;0017;2,000;ST;00000000-127-4;03;03;01.01.2013;31.12.9999;YHLTRXL MKMCEXQ
6;0001;0,030;M;00000000-127-5;05;05;01.01.1985;31.12.9999;YBTAJFM BPGXMGW
6;0015;0,040;M;00000000-127-5;05;05;01.01.1985;31.12.9999;YBTAJFM BPGXMGW
5;0005;2,000;ST;00000000-001-7;05;03;01.01.2014;31.12.9999;CDYTQOI TZZTBLP
4;0043;1,000;ST;00000000-127-6;03;03;01.10.1985;31.12.9999;OJGPIUN YESNDSZ
5;0001;1,000;ST;00000000-127-7;03;03;01.10.1985;31.12.9999;OJGPIUN YESNDSZ
5;0015;2,000;ST;00000000-118-5;05;03;01.10.1985;31.12.9999;LHWLYIR QMTEIRU
4;0066;1,000;ST;00000000-127-8;03;03;01.10.1985;31.12.9999;UNMPFVI BUORWEX
5;0001;1,000;ST;00000000-127-9;03;03;01.10.1985;31.12.9999;UNMPFVI BUORWEX
5;0015;3,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;JJNWASI XEIPZUO
5;0016;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;EFGXFCZ FMDWZFJ
5;0017;1,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;WQFPRRO HTOTPDR
6;0001;0,012;M;00000000-009-2;05;05;01.10.1985;31.12.9999;EQPAGHF ASXVZME
4;0068;1,000;ST;00000000-128-0;03;03;01.10.1985;31.12.9999;SFVERPY AGMVDDZ
5;0001;1,000;ST;00000000-128-1;03;03;01.10.1985;31.12.9999;SFVERPY AGMVDDZ
5;0015;1,000;ST;00000000-128-2;05;03;01.10.1985;31.12.9999;XBNGNNG BTIHKOM
5;0016;1,000;ST;00000000-075-7;05;03;01.10.1985;31.12.9999;BSPLIWF RDHGXDN
4;0070;1,000;ST;00000000-128-3;03;03;01.10.1985;31.12.9999;ORYMPPF YWIMCAT
5;0001;1,000;ST;00000000-128-4;03;03;01.10.1985;31.12.9999;ORYMPPF YWIMCAT
5;0015;28,000;ST;00000000-128-5;05;03;01.10.1985;31.12.9999;HZTBSIE TBLIRQR
4;0071;2,000;ST;00000000-128-6;03;03;01.07.2007;31.12.9999;LNXGBLM OOJNNTY
4;0082;1,000;ST;00000000-128-7;03;03;01.10.1985;31.12.9999;EEUKMNU UOFSFHV
5;0001;1,000;ST;00000000-128-8;03;03;01.10.1985;31.12.9999;EEUKMNU UOFSFHV
5;0015;2,000;ST;00000000-128-9;05;03;01.10.1985;31.12.9999;PNDYYOM JLGBOHS
4;0072;1,000;ST;00000000-129-0;05;03;01.07.2023;31.12.9999;KKOEOGO WRYFDWR
4;0132;2,000;ST;00000000-129-1;05;03;01.07.2023;31.12.9999;YRNVEQZ BGPOFLV
4;0195;1,000;ST;00000000-098-0;05;03;01.10.1985;31.12.9999;JBRONMH TFSVGRT
4;0196;1,000;M;00000000-044-4;05;03;01.01.2013;31.12.9999;VBRUTRZ RDLYEWM
4;0197;5,000;M;00000000-044-4;05;03;01.01.2013;31.12.9999;VBRUTRZ RDLYEWM
2;0071;1,000;ST;00000000-129-2;03;03;01.11.2023;31.12.9999;TNJXGCJ ERNRAGT
3;0004;1,000;ST;00000000-129-3;04;01;01.01.2022;31.12.9999;WESVSUK TSFKQTJ
3;0003;1,000;ST;00000000-129-4;03;03;01.10.1985;31.12.9999;DZQJVTC DOHXUIU
4;0001;1,000;ST;00000000-129-5;03;03;01.01.2022;31.12.9999;AZEDJFF BWSNQKA
4;0015;2,000;ST;00000000-129-6;05;03;01.10.1985;31.12.9999;VDNPIZA SXHFNQS
4;0016;4,000;ST;00000000-129-7;05;03;01.10.1985;31.12.9999;QKYXMQT TBGGNDC
4;0017;2,000;ST;00000000-129-8;05;03;01.10.1985;31.12.9999;CXWEICH LUILJTI
4;0005;2,000;ST;00000000-129-9;05;03;01.10.1985;31.12.9999;BWXWPML LUPETGB
4;0013;2,000;ST;00000000-018-9;05;03;01.10.1985;31.12.9999;WOYHPOA UYQRIVJ
4;0018;2,000;ST;00000000-130-0;05;03;01.07.2007;31.12.9999;BGIVVYP ALBENLE
4;0036;1,000;ST;00000000-022-4;05;03;01.07.2007;31.12.9999;NUTBFCC ARAGLXB
4;0037;1,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;BQNEPYB PENFIFY
3;0022;2,000;ST;00000000-130-1;03;03;01.10.1985;31.12.9999;PPLCXLR FJKXRQQ
4;0001;2,000;ST;00000000-130-2;03;03;01.10.1985;31.12.9999;PPLCXLR FJKXRQQ
4;0015;6,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;GZGHKTO JJTXTHW
4;0016;2,000;ST;00000000-130-3;05;03;01.10.1985;31.12.9999;CGZPVFJ OZQNUSB
3;0023;1,000;ST;00000000-130-4;03;03;01.10.1985;31.12.9999;KVRCBGW FDBWVKW
4;0001;1,000;ST;00000000-130-5;03;03;01.10.1985;31.12.9999;KVRCBGW FDBWVKW
4;0015;2,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;AXDRWWE CGIYQKW
3;0024;2,000;ST;00000000-094-7;03;03;01.10.1985;31.12.9999;QSFTAAN ZUHNUUT
4;0001;2,000;ST;00000000-094-8;03;03;01.10.1985;31.12.9999;QSFTAAN ZUHNUUT
5;0001;0,132;M;00000000-037-4;05;05;01.01.1985;31.12.9999;JUFQVCP FQBYABE
4;0015;2,000;ST;00000000-094-9;05;03;01.10.1985;31.12.9999;ONBWSGF LRVLDEP
3;0025;1,000;ST;00000000-130-6;03;03;01.10.1985;31.12.9999;WYXEHZX EBPRFVB
4;0001;1,000;ST;00000000-130-7;03;03;01.10.1985;31.12.9999;WYXEHZX EBPRFVB
4;0015;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SCYOVYW BWWZLZK
3;0028;1,000;ST;00000000-130-8;03;03;01.10.1985;31.12.9999;QVPDSQU NSVPJUX
3;0061;2,000;ST;00000000-130-9;03;03;01.10.1985;31.12.9999;DYSAVMS BSIMSDG
4;0001;2,000;ST;00000000-131-0;03;03;01.10.1985;31.12.9999;DYSAVMS BSIMSDG
4;0015;2,000;ST;00000000-131-1;05;03;01.10.1985;31.12.9999;UCKWLUP HLTCUCI
3;0062;1,000;ST;00000000-131-2;05;03;01.01.2007;31.12.9999;FCPYFAB DWRJIJO
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0034;2,000;ST;00000000-131-3;03;03;01.10.1985;31.12.9999;DHQAMNT QKTYZIV
4;0001;2,000;ST;00000000-131-4;03;03;01.10.1985;31.12.9999;DHQAMNT QKTYZIV
5;0001;0,052;M;00000000-131-5;05;05;01.01.1985;31.12.9999;MZXBJJV PTOMDFQ
4;0015;2,000;ST;00000000-131-6;05;03;01.10.1985;31.12.9999;FTNCLAE ECCHPPP
3;0063;2,000;ST;00000000-131-7;05;03;01.10.1985;31.12.9999;RVZGSGR WTHZZSN
3;0198;2,000;ST;00000000-005-8;05;03;01.10.1985;31.12.9999;KFGTHRU UJTGFAV
3;0199;2,000;ST;00000000-017-6;05;03;01.10.1985;31.12.9999;RRJQVPS TCJLTQD
3;0035;2,000;ST;00000000-131-8;05;03;01.10.1985;31.12.9999;NBNJICK QFVNHQH
3;0123;5,300;M;00000000-044-4;05;03;01.01.2013;31.12.9999;VBRUTRZ RDLYEWM
3;0038;4,000;ST;00000000-115-0;05;03;01.10.1985;31.12.9999;CIKDHLG DVRMRXE
3;0124;2,000;ST;00000000-098-0;05;03;01.01.2007;31.12.9999;JBRONMH TFSVGRT
3;0039;4,000;ST;00000000-044-3;03;03;01.10.1985;31.12.9999;GJWJNCQ QSMSXFE
4;0001;0,072;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0040;2,000;ST;00000000-131-9;05;03;01.10.1985;31.12.9999;XUTUTGX XOGKYZI
3;0041;2,000;ST;00000000-070-3;05;03;01.10.1985;31.12.9999;QJWUHTP SXDGWUG
3;0200;4,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;CDYTQOI TZZTBLP
3;0042;1,000;ST;00000000-132-0;03;03;01.10.1985;31.12.9999;ZFDLIRQ APYGMEB
4;0001;1,000;ST;00000000-132-1;03;03;01.10.1985;31.12.9999;ZFDLIRQ APYGMEB
4;0015;0,200;M;00000000-132-2;05;03;01.10.1985;31.12.9999;QDSKPJZ ZOEGLPQ
4;0016;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
4;0017;2,000;ST;00000000-066-8;05;03;01.10.1985;31.12.9999;VBBJONG EHFITNL
3;0043;1,000;ST;00000000-132-3;03;03;01.10.1985;31.12.9999;MGYJDCR ASBZZQW
4;0001;1,000;ST;00000000-132-4;03;03;01.10.1985;31.12.9999;MGYJDCR ASBZZQW
5;0001;0,214;M2;00000000-016-9;05;05;01.10.1985;31.12.9999;UOAMUPS FLYPRWY
5;0015;2,000;ST;00000000-011-9;05;03;01.10.1985;31.12.9999;GWGKIYS BPKLGQZ
4;0015;0,200;M;00000000-132-2;05;03;01.10.1985;31.12.9999;QDSKPJZ ZOEGLPQ
4;0016;1,000;ST;00000000-006-5;05;03;01.10.1985;31.12.9999;AWFZEFL IYAOIMK
4;0017;1,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;HBGXBQY UTBBLNH
4;0005;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
4;0013;2,000;ST;00000000-066-8;05;03;01.10.1985;31.12.9999;VBBJONG EHFITNL
2;0082;1,000;ST;00000000-132-5;07;01;01.11.2023;31.12.9999;IFQCSJR MZQBIAA
3;0001;1,000;ST;00000000-000-2;02;02;;;IFQCSJR MZQBIAA
3;0015;2,000;ST;00000000-132-6;07;01;01.11.2023;31.12.9999;FVOGCWH LOZJPIA
4;0004;2,000;ST;00000000-132-7;04;01;01.11.2023;31.12.9999;QYFWBAN IZWJCKP
4;0003;2,000;ST;00000000-132-8;03;03;01.11.2023;31.12.9999;LQLPTDT TQZJSIB
5;0004;2,000;ST;00000000-132-9;04;01;01.07.2008;31.12.9999;SZAOTQJ TVCYPIX
5;0003;2,000;ST;00000000-133-0;03;03;01.07.2008;31.12.9999;VRXAMSA XNTWFGX
6;0001;2,000;ST;00000000-133-1;03;03;01.07.2008;31.12.9999;IGMISMQ AWUITFR
6;0015;2,000;ST;00000000-133-2;03;03;01.07.2008;31.12.9999;VIRDVWX YBJGQBU
5;0022;2,000;ST;00000000-133-3;03;03;01.10.1985;31.12.9999;LGROJLK PQPXWGU
6;0001;1,150;M2;00000000-039-9;05;05;01.10.1985;31.12.9999;GVGJLBF CKPSJZY
6;0015;16,000;ST;00000000-133-4;03;03;01.10.1985;31.12.9999;UCRTMIC FBTJKAK
6;0016;2,000;ST;00000000-133-5;03;03;01.10.1985;31.12.9999;FDCBKVP QDTJTGF
6;0017;4,000;ST;00000000-133-6;03;03;01.10.1985;31.12.9999;SCFYPCE YRMETSG
6;0005;4,000;ST;00000000-133-7;03;03;01.10.1985;31.12.9999;EYEZLAJ NNWLLFE
6;0013;8,000;ST;00000000-133-8;03;03;01.10.1985;31.12.9999;ZYJTBWM ZNKUXGH
6;0018;64,000;ST;00000000-133-9;05;03;01.10.1985;31.12.9999;LPXRDJL FOKHGWF
5;0023;2,000;ST;00000000-134-0;03;03;01.07.2022;31.12.9999;PINEXZY SDLRVTF
5;0024;4,000;ST;00000000-134-1;05;03;01.10.1985;31.12.9999;KTEOUCB XZUHWSU
5;0025;4,000;ST;00000000-134-2;05;03;01.10.1985;31.12.9999;JZLVAHK EXQZGIS
4;0022;2,000;ST;00000000-134-3;03;03;01.11.2023;31.12.9999;MMAHPGU UFTLTER
4;0024;2,000;ST;00000000-134-4;07;01;01.11.2023;31.12.9999;JTWAGEJ DZVVMUF
5;0001;2,000;ST;00000000-134-5;03;03;01.11.2023;31.12.9999;WOOOTIL MTAGMZP
6;0001;2,000;ST;00000000-134-6;03;03;01.01.1985;31.12.9999;TSJGCTV ETZZDJI
6;0015;2,000;ST;00000000-134-7;03;03;01.01.1985;31.12.9999;MELDLPY REXAVFW
7;0001;2,000;ST;00000000-134-8;03;03;01.10.1985;31.12.9999;ZWUTFTK HMPJBKR
7;0015;2,000;ST;00000000-134-9;03;03;01.10.1985;31.12.9999;UPOQYDA PODBJRC
6;0016;2,000;ST;00000000-135-0;05;03;01.01.1985;31.12.9999;NMGHNYF XEFYPXF
5;0018;2,000;ST;00000000-135-1;05;03;01.11.2023;31.12.9999;SVUJFGW OIJWCWJ
5;0036;8,000;ST;00000000-043-1;05;03;01.11.2023;31.12.9999;YLGTQIZ IPPREXK
5;0037;8,000;ST;00000000-064-3;03;03;01.11.2023;31.12.9999;JUNRQZD QPCZVPF
6;0001;0,112;M;00000000-029-4;05;05;01.01.1985;31.12.9999;XFSIORO VDKLCXB
3;0016;2,000;ST;00000000-135-2;03;03;01.11.2023;31.12.9999;HRSVCHT AJBOMMX
4;0004;2,000;ST;00000000-135-3;04;01;01.10.1985;31.12.9999;KIRIFVX TJSEKFY
4;0003;2,000;ST;00000000-077-2;06;01;01.10.1985;31.12.9999;ZWPYWKT ATTTRYD
5;0001;2,000;ST;00000000-077-3;03;03;01.11.1994;31.12.9999;DSFIRUY QUPLNEH
6;0001;2,000;ST;00000000-077-4;03;03;01.10.1985;31.12.9999;RPTMZBS LFWSGBG
6;0015;2,000;ST;00000000-077-5;03;03;01.10.1985;31.12.9999;BXNOAMG TLYJMKJ
6;0016;2,000;ST;00000000-077-6;03;03;01.10.1985;31.12.9999;CANIFMI DZGSWKS
6;0017;2,000;ST;00000000-077-7;03;03;01.10.1985;31.12.9999;NJPKTSP XCXMSBX
6;0005;2,000;ST;00000000-077-8;03;03;01.10.1985;31.12.9999;EUDMRJI FJJBOXX
5;0015;2,000;GB;00000000-077-9;05;03;01.09.1985;31.12.9999;XGVDBOG CJZSRUF
4;0022;2,000;ST;00000000-135-4;03;03;01.10.1985;31.12.9999;DWKKBVQ NNCNQLR
5;0001;0,400;M;00000000-135-5;05;05;01.10.1985;31.12.9999;DVGCRKE TIIVVSL
4;0023;2,000;ST;00000000-135-6;03;03;01.10.1985;31.12.9999;MSUTTZE ZSNXBMO
2;0104;1,000;ST;00000000-135-7;07;01;01.11.2023;31.12.9999;HZRRBUW NREKRGW
3;0004;1,000;ST;00000000-135-8;04;01;01.11.2023;31.12.9999;VOVPJFH QXLRGUD
3;0003;2,000;ST;00000000-135-9;03;03;01.11.2023;31.12.9999;EWMZJCF NLVOQUY
4;0001;2,000;ST;00000000-136-0;03;03;01.10.1985;31.12.9999;EWMZJCF NLVOQUY
4;0015;16,000;ST;00000000-111-7;05;03;01.10.1985;31.12.9999;FNBHBVO ZSQPSTN
3;0022;1,000;ST;00000000-136-1;05;03;01.11.2023;31.12.9999;APIBSHE DRISGGR
3;0058;1,000;ST;00000000-136-2;05;03;01.11.2023;31.12.9999;BFAVATJ USKIEQH
3;0201;1,000;ST;00000000-136-3;04;01;01.11.2023;31.12.9999;DAASKIQ HDPOMYA
2;0202;1,000;ST;00000000-136-4;07;01;01.11.2023;31.12.9999;EDHCVOM GUSQBOG
3;0004;1,000;ST;00000000-136-5;04;01;01.11.2023;31.12.9999;XXTORXA RHZVYBT
3;0203;1,000;ST;00000000-000-2;02;02;;;IFQCSJR MZQBIAA
3;0003;1,000;ST;00000000-136-6;03;03;01.11.2023;31.12.9999;CKHNUIP ODGIBVX
3;0122;1,000;ST;00000000-000-2;02;02;;;IFQCSJR MZQBIAA
3;0062;1,000;ST;00000000-136-7;03;03;01.11.2023;31.12.9999;GICJTKK FWAVBAN
4;0001;1,000;ST;00000000-136-8;03;03;01.10.1985;31.12.9999;GICJTKK FWAVBAN
4;0015;1,000;ST;00000000-136-9;05;03;01.10.1985;31.12.9999;WIGXNSD JLDGGQJ
2;0083;1,000;ST;00000000-137-0;03;03;01.11.2023;31.12.9999;UMFPCDL ZXMEQJW
3;0004;1,000;ST;00000000-137-1;04;01;01.07.2011;31.12.9999;OHRTICS UZLOCTW
3;0005;1,000;ST;00000000-035-3;05;03;01.01.2007;31.12.9999;WTRQPOE PASDTXQ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0007;2,000;ST;00000000-034-9;05;03;01.01.2015;31.12.9999;TOIVOPR QZTQXAO
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0008;1,000;ST;00000000-079-6;05;03;01.01.2015;31.12.9999;KAHPWEG TVTMHXH
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0003;3,000;ST;00000000-137-2;03;03;01.01.2007;31.12.9999;WYDNTAL JUGZXCW
4;0001;3,000;ST;00000000-137-3;03;03;01.10.1985;31.12.9999;WYDNTAL JUGZXCW
4;0015;6,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;FZJAFMC FUPXWEM
4;0016;3,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;HBGXBQY UTBBLNH
4;0017;3,000;ST;00000000-137-4;05;03;01.10.1985;31.12.9999;KUSWIGV ELMXNRZ
4;0005;6,000;ST;00000000-137-5;05;03;01.10.1985;31.12.9999;NTBZJPD YJQXJLE
3;0022;2,000;ST;00000000-137-6;03;03;01.01.2007;31.12.9999;MLUKAVJ ESRTMAR
4;0001;2,000;ST;00000000-137-7;03;03;01.07.2006;31.12.9999;NQPGJMW BFZNNTM
4;0015;4,000;ST;00000000-094-2;05;03;01.10.1985;31.12.9999;XTPWRYJ WLDDHEJ
3;0023;1,000;ST;00000000-137-8;03;03;01.01.2007;31.12.9999;LCZZVRS ZRMNVPJ
4;0001;1,000;ST;00000000-137-9;03;03;01.07.2006;31.12.9999;AJFXOLK SARZYIK
4;0015;2,000;ST;00000000-094-2;05;03;01.10.1985;31.12.9999;XTPWRYJ WLDDHEJ
3;0024;1,000;ST;00000000-138-0;03;03;01.01.2007;31.12.9999;GVXNCXT QRUQJZN
4;0001;1,000;ST;00000000-138-1;03;03;01.07.2006;31.12.9999;YCSNXNA VTQYHBT
4;0015;1,000;ST;00000000-138-2;05;03;01.10.1985;31.12.9999;BIZXJHT WPZTRQK
4;0016;1,000;ST;00000000-138-3;05;03;01.07.2006;31.12.9999;SLGFMXT YYMBVKK
3;0204;1,000;ST;00000000-067-0;03;03;01.01.2007;31.12.9999;FFVTTXD UFXSGPI
4;0001;0,023;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0025;1,000;ST;00000000-138-4;05;03;01.01.2007;31.12.9999;BGOVVAP JUTZRTB
3;0028;1,000;ST;00000000-138-5;03;03;01.01.2007;31.12.9999;NSUFXPC IJSUEZD
4;0001;1,000;ST;00000000-138-6;03;03;01.10.1985;31.12.9999;NSUFXPC IJSUEZD
4;0015;2,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;CFOWKIQ JUOCJYW
4;0016;2,000;ST;00000000-045-3;05;03;01.10.1985;31.12.9999;IUGBKDT NATABKY
4;0017;4,000;ST;00000000-009-0;05;03;01.10.1985;31.12.9999;YYCVSUW OBQNQUV
4;0005;2,000;ST;00000000-010-4;05;03;01.10.1985;31.12.9999;SINGLQN NOBDMZH
